segment_id,title,text,gold_role,pred_role,gold_entities,pred_entities,entity_jaccard,entity_precision,entity_recall,entity_f1,matched_pairs,gold_operative_status,pred_operative_status,gold_relation,pred_relation,gold_answer_relevant,pred_answer_relevant,failure_pattern
TB044,LawBrief Disclosure Tracker,"Case handlers sometimes mix factual evidence, legal advice, and deadline reminders in the same update.",BACKGROUND,EXAMPLE,"[""case handlers"", ""factual evidence"", ""legal advice"", ""deadline reminders""]","[""case handler sometime"", ""case handler sometime mix"", ""disclosure tracker case"", ""disclosure tracker case handler"", ""lawbrief disclosure tracker"", ""lawbrief disclosure tracker case""]",0.111111,0.166667,0.250000,0.200000,"[{""gold"": ""case handlers"", ""pred"": ""case handler sometime"", ""score"": 0.8828461766242981}]",DESCRIPTIVE,DESCRIPTIVE,sets_context,gives_example,YES,YES,role+relation+entity_exact+entity_jaccard_lt_0.5
TB045,LawBrief Disclosure Tracker,"The extractor should separate document type, legal sensitivity, deadline, responsible person, and whether the note changes the case route.",METHOD,BACKGROUND,"[""extractor"", ""document type"", ""legal sensitivity"", ""deadline"", ""responsible person"", ""case route""]","[""deadline responsible person"", ""disclosure tracker"", ""document type legal"", ""document type legal sensitivity"", ""lawbrief disclosure tracker"", ""lawbrief disclosure tracker the""]",0.333333,0.500000,0.500000,0.500000,"[{""gold"": ""document type"", ""pred"": ""document type legal"", ""score"": 0.8168505430221558}, {""gold"": ""deadline"", ""pred"": ""deadline responsible person"", ""score"": 0.7069178223609924}, {""gold"": ""legal sensitivity"", ""pred"": ""document type legal sensitivity"", ""score"": 0.6939086318016052}]",ACTIVE,DESCRIPTIVE,supports_retrieval,sets_context,YES,MAYBE,role+status+relation+answer+entity_exact+entity_jaccard_lt_0.5
TB046,LawBrief Disclosure Tracker,The system must not decide privilege or waive confidentiality; it can only flag that a qualified reviewer is needed.,LIMITATION,DEFINE,"[""privilege"", ""confidentiality"", ""qualified reviewer""]","[""human review""]",0.333333,1.000000,0.333333,0.500000,"[{""gold"": ""qualified reviewer"", ""pred"": ""human review"", ""score"": 0.5682450532913208}]",ACTIVE,DESCRIPTIVE,limits,defines,YES,YES,role+status+relation+entity_exact+entity_jaccard_lt_0.5
TB047,LawBrief Disclosure Tracker,"A note saying the client found a contract draft on an old laptop should route to evidence collection, not automatically to privilege review.",EXAMPLE,CLAIM,"[""client"", ""contract draft"", ""old laptop"", ""evidence collection"", ""privilege review""]","[""client found"", ""contract draft"", ""disclosure tracker"", ""lawbrief disclosure"", ""lawbrief disclosure tracker"", ""lawbrief disclosure tracker a""]",0.222222,0.333333,0.400000,0.363636,"[{""gold"": ""contract draft"", ""pred"": ""contract draft"", ""score"": 1.0}, {""gold"": ""client"", ""pred"": ""client found"", ""score"": 0.7909492254257202}]",DESCRIPTIVE,DESCRIPTIVE,gives_example,reports_usefulness,YES,YES,role+relation+entity_exact+entity_jaccard_lt_0.5
TB048,LawBrief Disclosure Tracker,"Build the blind corpus from new neutral case summaries, not from prior gold examples or training snippets.",NEXT_STEP,BACKGROUND,"[""blind corpus"", ""case summaries"", ""gold examples"", ""training snippets""]","[""benchmark""]",0.000000,0.000000,0.000000,0.000000,[],ACTIVE,DESCRIPTIVE,proposes_next_test,sets_context,YES,MAYBE,role+status+relation+answer+entity_exact+entity_jaccard_lt_0.5
TB049,RoboInspect Factory Checks,"RoboInspect routes factory inspection notes into defect type, machine owner, safety class, downtime risk, and repair priority.",DEFINE,BACKGROUND,"[""RoboInspect"", ""factory inspection notes"", ""defect type"", ""machine owner"", ""safety class"", ""downtime risk"", ""repair priority""]","[""check roboinspect route"", ""check roboinspect route factory"", ""factory check roboinspect"", ""factory check roboinspect route"", ""roboinspect factory check"", ""roboinspect factory check roboinspect""]",0.083333,0.166667,0.142857,0.153846,"[{""gold"": ""RoboInspect"", ""pred"": ""roboinspect factory check roboinspect"", ""score"": 0.739359438419342}]",ACTIVE,DESCRIPTIVE,supports_retrieval,sets_context,YES,MAYBE,role+status+relation+answer+entity_exact+entity_jaccard_lt_0.5
TB050,RoboInspect Factory Checks,"Operators write short notes during shift change, and the same phrase can mean a cosmetic defect or a safety-critical fault depending on the line.",BACKGROUND,BACKGROUND,"[""operators"", ""shift change"", ""cosmetic defect"", ""safety-critical fault"", ""line""]","[""check operator write"", ""check operator write short"", ""factory check operator"", ""factory check operator write"", ""operator write short note"", ""roboinspect factory check operator""]",0.100000,0.166667,0.200000,0.181818,"[{""gold"": ""operators"", ""pred"": ""operator write short note"", ""score"": 0.7337124347686768}]",DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,YES,MAYBE,answer+entity_exact+entity_jaccard_lt_0.5
TB051,RoboInspect Factory Checks,"Each note should be paired with machine ID, station, observed symptom, recurrence, and whether production must stop.",METHOD,DEFINE,"[""machine ID"", ""station"", ""observed symptom"", ""recurrence"", ""production stop""]","[""check each note"", ""factory check each"", ""factory check each note"", ""id station observed"", ""id station observed symptom"", ""roboinspect factory check each""]",0.222222,0.333333,0.400000,0.363636,"[{""gold"": ""observed symptom"", ""pred"": ""id station observed symptom"", ""score"": 0.6445803046226501}, {""gold"": ""station"", ""pred"": ""id station observed"", ""score"": 0.5283386707305908}]",ACTIVE,DESCRIPTIVE,supports_retrieval,defines,YES,YES,role+status+relation+entity_exact+entity_jaccard_lt_0.5
TB052,RoboInspect Factory Checks,Add a calibration rule that treats repeated minor vibration notes as escalating risk after the third occurrence in seven days.,METHOD,NEXT_STEP,"[""calibration rule"", ""minor vibration notes"", ""escalating risk"", ""third occurrence"", ""seven days""]","[""check add"", ""escalating risk after"", ""factory check"", ""factory check add"", ""roboinspect factory check"", ""roboinspect factory check add""]",0.100000,0.166667,0.200000,0.181818,"[{""gold"": ""escalating risk"", ""pred"": ""escalating risk after"", ""score"": 0.9546278715133667}]",ACTIVE,ACTIVE,maps_to,proposes_next_test,YES,YES,role+relation+entity_exact+entity_jaccard_lt_0.5
TB053,RoboInspect Factory Checks,The previous review showed that the route classifier overused the downtime label when the note mentioned a spare part.,RESULT,RESULT,"[""review"", ""route classifier"", ""downtime label"", ""spare part""]","[""factory check"", ""previou review showed"", ""roboinspect factory"", ""roboinspect factory check"", ""roboinspect factory check the"", ""route classifier overused""]",0.250000,0.333333,0.500000,0.400000,"[{""gold"": ""route classifier"", ""pred"": ""route classifier overused"", ""score"": 0.8041359186172485}, {""gold"": ""review"", ""pred"": ""previou review showed"", ""score"": 0.5493984222412109}]",DESCRIPTIVE,DESCRIPTIVE,reports_usefulness,reports_usefulness,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB054,RoboInspect Factory Checks,Do not escalate a fault if the note explicitly says the machine is isolated for planned maintenance.,LIMITATION,BACKGROUND,"[""fault"", ""machine"", ""planned maintenance""]","[""check do"", ""factory check"", ""factory check do"", ""note explicitly say"", ""roboinspect factory check"", ""roboinspect factory check do""]",0.000000,0.000000,0.000000,0.000000,[],ACTIVE,DESCRIPTIVE,limits,sets_context,YES,MAYBE,role+status+relation+answer+entity_exact+entity_jaccard_lt_0.5
TB055,GreenLedger Supplier Risk,"GreenLedger maps supplier notes into carbon evidence, labour-risk concern, certification status, data gap, or remediation action.",DEFINE,EXAMPLE,"[""GreenLedger"", ""supplier notes"", ""carbon evidence"", ""labour-risk concern"", ""certification status"", ""data gap"", ""remediation action""]","[""greenledger map supplier"", ""greenledger map supplier note"", ""greenledger supplier risk"", ""greenledger supplier risk greenledger"", ""risk greenledger map"", ""risk greenledger map supplier""]",0.181818,0.333333,0.285714,0.307692,"[{""gold"": ""GreenLedger"", ""pred"": ""greenledger supplier risk greenledger"", ""score"": 0.652675211429596}, {""gold"": ""supplier notes"", ""pred"": ""greenledger map supplier note"", ""score"": 0.5632124543190002}]",ACTIVE,DESCRIPTIVE,supports_retrieval,gives_example,YES,YES,role+status+relation+entity_exact+entity_jaccard_lt_0.5
TB056,GreenLedger Supplier Risk,Procurement teams often record a supplier's claim without noting whether the claim has been verified by a document.,BACKGROUND,RESULT,"[""procurement teams"", ""supplier claim"", ""verified document""]","[""greenledger supplier risk"", ""greenledger supplier risk procurement"", ""procurement team often"", ""procurement team often record"", ""risk procurement team"", ""risk procurement team often""]",0.285714,0.333333,0.666667,0.444444,"[{""gold"": ""procurement teams"", ""pred"": ""procurement team often"", ""score"": 0.927269458770752}, {""gold"": ""supplier claim"", ""pred"": ""greenledger supplier risk procurement"", ""score"": 0.5446078181266785}]",DESCRIPTIVE,DESCRIPTIVE,sets_context,reports_usefulness,YES,YES,role+relation+entity_exact+entity_jaccard_lt_0.5
TB057,GreenLedger Supplier Risk,"Extract the claim, evidence source, verification level, due date, and whether the route requires audit, supplier follow-up, or internal approval.",METHOD,CLAIM,"[""claim"", ""evidence source"", ""verification level"", ""due date"", ""audit"", ""supplier follow-up"", ""internal approval""]","[""audit supplier follow-up"", ""claim evidence source"", ""claim evidence source verification"", ""greenledger supplier risk"", ""greenledger supplier risk extract"", ""supplier risk extract""]",0.181818,0.333333,0.285714,0.307692,"[{""gold"": ""evidence source"", ""pred"": ""claim evidence source"", ""score"": 0.8760372996330261}, {""gold"": ""supplier follow-up"", ""pred"": ""audit supplier follow-up"", ""score"": 0.7243686318397522}]",ACTIVE,ACTIVE,supports_retrieval,asserts,YES,YES,role+relation+entity_exact+entity_jaccard_lt_0.5
TB058,GreenLedger Supplier Risk,Do not treat a marketing brochure as certification unless a named standard and certificate number are present.,LIMITATION,CLAIM,"[""marketing brochure"", ""certification"", ""standard"", ""certificate number""]","[""greenledger supplier"", ""greenledger supplier risk"", ""greenledger supplier risk do"", ""risk do"", ""supplier risk"", ""supplier risk do""]",0.000000,0.000000,0.000000,0.000000,[],ACTIVE,NEGATED,limits,asserts,YES,YES,role+status+relation+entity_exact+entity_jaccard_lt_0.5
TB059,GreenLedger Supplier Risk,The first pass improved data-gap detection but missed cases where the supplier gave a certificate that had expired.,RESULT,RESULT,"[""first pass"", ""data-gap detection"", ""supplier"", ""expired certificate""]","[""but missed case"", ""data-gap detection but"", ""data-gap detection but missed"", ""detection but missed case"", ""greenledger supplier risk"", ""greenledger supplier risk the""]",0.111111,0.166667,0.250000,0.200000,"[{""gold"": ""data-gap detection"", ""pred"": ""data-gap detection but"", ""score"": 0.9893507957458496}]",DESCRIPTIVE,DESCRIPTIVE,reports_usefulness,reports_usefulness,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB060,GreenLedger Supplier Risk,Create a fresh blind batch from suppliers outside the original pilot sectors before changing the production scoring threshold.,NEXT_STEP,LIMITATION,"[""fresh blind batch"", ""suppliers"", ""pilot sectors"", ""production scoring threshold""]","[""evaluation""]",0.000000,0.000000,0.000000,0.000000,[],ACTIVE,LIMITED,proposes_next_test,limits,YES,YES,role+status+relation+entity_exact+entity_jaccard_lt_0.5
TB061,EventMesh Incident Queue,"EventMesh routes live-event incident notes into crowd flow, medical support, access control, technical fault, or steward deployment.",DEFINE,METHOD,"[""EventMesh"", ""live-event incident notes"", ""crowd flow"", ""medical support"", ""access control"", ""technical fault"", ""steward deployment""]","[""controls""]",0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,supports_retrieval,recommends,YES,YES,role+relation+entity_exact+entity_jaccard_lt_0.5
TB062,EventMesh Incident Queue,"During a busy event, radio messages are brief and often omit whether the issue is already handled or still needs action.",BACKGROUND,LIMITATION,"[""busy event"", ""radio messages"", ""issue"", ""action""]","[""busy event radio"", ""busy event radio message"", ""event radio message"", ""eventmesh incident queue"", ""eventmesh incident queue during"", ""incident queue during""]",0.250000,0.333333,0.500000,0.400000,"[{""gold"": ""radio messages"", ""pred"": ""event radio message"", ""score"": 0.8079385161399841}, {""gold"": ""busy event"", ""pred"": ""busy event radio"", ""score"": 0.7609601020812988}]",DESCRIPTIVE,LIMITED,sets_context,limits,YES,YES,role+status+relation+entity_exact+entity_jaccard_lt_0.5
TB063,EventMesh Incident Queue,"The route should extract zone, incident type, urgency, current owner, and whether the note closes or opens an incident.",METHOD,EXAMPLE,"[""zone"", ""incident type"", ""urgency"", ""current owner"", ""incident""]","[""eventmesh incident"", ""eventmesh incident queue"", ""eventmesh incident queue the"", ""extract zone incident"", ""extract zone incident type"", ""incident queue""]",0.222222,0.333333,0.400000,0.363636,"[{""gold"": ""incident"", ""pred"": ""eventmesh incident"", ""score"": 0.644884467124939}, {""gold"": ""incident type"", ""pred"": ""incident queue"", ""score"": 0.6338198184967041}]",ACTIVE,DESCRIPTIVE,supports_retrieval,gives_example,YES,YES,role+status+relation+entity_exact+entity_jaccard_lt_0.5
TB064,EventMesh Incident Queue,A note saying Gate C scanner offline with queue building should route to both technical fault and crowd-flow monitoring.,EXAMPLE,BACKGROUND,"[""Gate C"", ""scanner"", ""queue"", ""technical fault"", ""crowd-flow monitoring""]","[""c scanner offline"", ""eventmesh incident queue"", ""eventmesh incident queue a"", ""gate c scanner"", ""gate c scanner offline"", ""note saying gate c""]",0.375000,0.500000,0.600000,0.545455,"[{""gold"": ""Gate C"", ""pred"": ""note saying gate c"", ""score"": 0.8709105253219604}, {""gold"": ""scanner"", ""pred"": ""gate c scanner"", ""score"": 0.6775338649749756}, {""gold"": ""queue"", ""pred"": ""eventmesh incident queue a"", ""score"": 0.6220688223838806}]",DESCRIPTIVE,DESCRIPTIVE,gives_example,sets_context,YES,MAYBE,role+relation+answer+entity_exact+entity_jaccard_lt_0.5
TB065,EventMesh Incident Queue,The system must not down-rank a medical note because the text is short; medical keywords should preserve priority until reviewed.,LIMITATION,DEFINE,"[""medical note"", ""medical keywords"", ""priority"", ""review""]","[""eventmesh incident"", ""eventmesh incident queue"", ""eventmesh incident queue the"", ""medical note because"", ""preserve priority until"", ""preserve priority until reviewed""]",0.250000,0.333333,0.500000,0.400000,"[{""gold"": ""medical note"", ""pred"": ""medical note because"", ""score"": 0.8821280002593994}, {""gold"": ""priority"", ""pred"": ""preserve priority until"", ""score"": 0.7874432802200317}]",ACTIVE,DESCRIPTIVE,limits,defines,YES,YES,role+status+relation+entity_exact+entity_jaccard_lt_0.5
TB066,EventMesh Incident Queue,Test the model on a blind set from a different venue so venue-specific language does not inflate scores.,NEXT_STEP,LIMITATION,"[""model"", ""blind set"", ""venue"", ""venue-specific language"", ""scores""]","[""evaluation""]",0.000000,0.000000,0.000000,0.000000,[],ACTIVE,NEGATED,proposes_next_test,limits,YES,YES,role+status+relation+entity_exact+entity_jaccard_lt_0.5
TB067,HeritageVault Catalogue Routes,"HeritageVault routes museum catalogue notes into provenance gap, conservation risk, digitisation need, loan restriction, or research lead.",DEFINE,BACKGROUND,"[""HeritageVault"", ""museum catalogue notes"", ""provenance gap"", ""conservation risk"", ""digitisation need"", ""loan restriction"", ""research lead""]","[""catalogue route heritagevault"", ""catalogue route heritagevault route"", ""heritagevault catalogue route"", ""heritagevault catalogue route heritagevault"", ""heritagevault route museum"", ""heritagevault route museum catalogue""]",0.181818,0.333333,0.285714,0.307692,"[{""gold"": ""HeritageVault"", ""pred"": ""heritagevault catalogue route heritagevault"", ""score"": 0.7100807428359985}, {""gold"": ""museum catalogue notes"", ""pred"": ""heritagevault route museum catalogue"", ""score"": 0.7048563957214355}]",ACTIVE,DESCRIPTIVE,supports_retrieval,sets_context,YES,MAYBE,role+status+relation+answer+entity_exact+entity_jaccard_lt_0.5
TB068,HeritageVault Catalogue Routes,"Curators use descriptive language that may contain a condition concern, a historical claim, and a display recommendation in one note.",BACKGROUND,BACKGROUND,"[""curators"", ""condition concern"", ""historical claim"", ""display recommendation""]","[""catalogue route"", ""catalogue route curator"", ""heritagevault catalogue"", ""heritagevault catalogue route"", ""heritagevault catalogue route curator"", ""route curator""]",0.111111,0.166667,0.250000,0.200000,"[{""gold"": ""curators"", ""pred"": ""route curator"", ""score"": 0.6120566129684448}]",DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,YES,MAYBE,answer+entity_exact+entity_jaccard_lt_0.5
TB069,HeritageVault Catalogue Routes,"For each note, extract object identifier, material, risk phrase, evidence phrase, workflow route, and whether specialist review is required.",METHOD,METHOD,"[""object identifier"", ""material"", ""risk phrase"", ""evidence phrase"", ""workflow route"", ""specialist review""]","[""each note extract"", ""each note extract object"", ""evidence phrase workflow"", ""evidence phrase workflow route"", ""heritagevault catalogue route"", ""heritagevault catalogue route for""]",0.200000,0.333333,0.333333,0.333333,"[{""gold"": ""evidence phrase"", ""pred"": ""evidence phrase workflow"", ""score"": 0.7203705906867981}, {""gold"": ""workflow route"", ""pred"": ""evidence phrase workflow route"", ""score"": 0.549452006816864}]",ACTIVE,ACTIVE,supports_retrieval,recommends,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
TB070,HeritageVault Catalogue Routes,"If a note only says the item resembles another piece, do not route it as confirmed provenance evidence.",LIMITATION,BACKGROUND,"[""item"", ""another piece"", ""provenance evidence""]","[""another piece do"", ""catalogue route"", ""confirmed provenance evidence"", ""heritagevault catalogue route"", ""heritagevault catalogue route if"", ""item resemble another""]",0.500000,0.500000,1.000000,0.666667,"[{""gold"": ""provenance evidence"", ""pred"": ""confirmed provenance evidence"", ""score"": 0.9388570189476013}, {""gold"": ""another piece"", ""pred"": ""another piece do"", ""score"": 0.8166804313659668}, {""gold"": ""item"", ""pred"": ""item resemble another"", ""score"": 0.5855911374092102}]",ACTIVE,DESCRIPTIVE,limits,sets_context,YES,MAYBE,role+status+relation+answer+entity_exact
TB071,HeritageVault Catalogue Routes,A trial on new catalogue descriptions found strong detection of digitisation needs but weak separation between research lead and provenance gap.,RESULT,RESULT,"[""trial"", ""catalogue descriptions"", ""digitisation needs"", ""research lead"", ""provenance gap""]","[""between research lead"", ""but weak separation"", ""but weak separation between"", ""catalogue description found"", ""heritagevault catalogue route"", ""heritagevault catalogue route a""]",0.222222,0.333333,0.400000,0.363636,"[{""gold"": ""catalogue descriptions"", ""pred"": ""catalogue description found"", ""score"": 0.9127674102783203}, {""gold"": ""research lead"", ""pred"": ""between research lead"", ""score"": 0.9044589400291443}]",DESCRIPTIVE,DESCRIPTIVE,reports_usefulness,reports_usefulness,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB072,HeritageVault Catalogue Routes,Run the next evaluation on newly written catalogue notes and freeze predictions before the curator fills the gold labels.,NEXT_STEP,NEXT_STEP,"[""evaluation"", ""catalogue notes"", ""predictions"", ""curator"", ""gold labels""]","[""evaluation"", ""gold labels""]",0.400000,1.000000,0.400000,0.571429,"[{""gold"": ""gold labels"", ""pred"": ""gold labels"", ""score"": 1.000000238418579}, {""gold"": ""evaluation"", ""pred"": ""evaluation"", ""score"": 1.0}]",ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
