segment_id,title,text,gold_role,pred_role,gold_entities,pred_entities,entity_jaccard,entity_precision,entity_recall,entity_f1,matched_pairs,gold_operative_status,pred_operative_status,gold_relation,pred_relation,gold_answer_relevant,pred_answer_relevant,failure_pattern
FBV2_0034,Emergency Shelter Intake,The office log pairs family room list with bed turnover sheet because emergency shelter intake case 3-02 often changes during the day. This record sets the working scene for the later decision.,BACKGROUND,LIMITATION,"[""family room list"", ""bed turnover sheet"", ""emergency shelter intake case 3-02""]","[""day This record"", ""day This record sets"", ""This record sets"", ""3-02 often changes"", ""3-02 often changes during"", ""because emergency shelter"", ""because emergency shelter intake"", ""bed turnover sheet""]",0.222222,0.250000,0.666667,0.363636,"[{""gold"": ""bed turnover sheet"", ""pred"": ""bed turnover sheet"", ""score"": 1.0000001192092896}, {""gold"": ""emergency shelter intake case 3-02"", ""pred"": ""because emergency shelter intake"", ""score"": 0.5414342880249023}]",DESCRIPTIVE,LIMITED,sets_context,warns_about,MAYBE,YES,role+status+relation+answer+entity_exact+entity_jaccard_lt_0.5
FBV2_0035,Emergency Shelter Intake,"Map pet accommodation note to caseworker callback, then send emergency shelter intake case 3-03 to the same queue. The case remains visible until the owner confirms receipt.",METHOD,METHOD,"[""pet accommodation note"", ""caseworker callback"", ""emergency shelter intake case 3-03""]","[""Map pet accommodation"", ""Map pet accommodation note"", ""case remains visible"", ""case remains visible until"", ""emergency shelter intake"", ""emergency shelter intake case"", ""intake case 3-03"", ""Map pet""]",0.222222,0.250000,0.666667,0.363636,"[{""gold"": ""emergency shelter intake case 3-03"", ""pred"": ""emergency shelter intake case"", ""score"": 0.9289045333862305}, {""gold"": ""pet accommodation note"", ""pred"": ""Map pet accommodation note"", ""score"": 0.8342140913009644}]",ACTIVE,ACTIVE,recommends,maps_to,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV2_0036,Emergency Shelter Intake,The desk can sample twenty files where transport voucher and meal token drawer disagree. Reviewers would inspect whether emergency shelter intake case 3-04 helps choose the final lane.,NEXT_STEP,NEXT_STEP,"[""transport voucher"", ""meal token drawer"", ""emergency shelter intake case 3-04""]","[""disagree Reviewers would"", ""disagree Reviewers would inspect"", ""drawer disagree Reviewers"", ""drawer disagree Reviewers would"", ""Reviewers would inspect"", ""Reviewers would inspect whether"", ""token drawer disagree Reviewers"", ""3-04 helps choose""]",0.100000,0.125000,0.333333,0.181818,"[{""gold"": ""meal token drawer"", ""pred"": ""token drawer disagree Reviewers"", ""score"": 0.524675726890564}]",ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0037,Emergency Shelter Intake,A later audit should separate cases with bed turnover sheet from cases with only quiet room request. The comparison would show whether emergency shelter intake case 3-05 adds routing value.,NEXT_STEP,NEXT_STEP,"[""bed turnover sheet"", ""quiet room request"", ""emergency shelter intake case 3-05""]","[""3-05 adds routing"", ""3-05 adds routing value"", ""adds routing value"", ""bed turnover sheet"", ""cases"", ""case 3-05 adds"", ""case 3-05 adds routing"", ""comparison would show""]",0.100000,0.125000,0.333333,0.181818,"[{""gold"": ""bed turnover sheet"", ""pred"": ""bed turnover sheet"", ""score"": 1.0000001192092896}]",ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0038,Emergency Shelter Intake,Reviewers counted more timely handoffs when caseworker callback was checked before intake form. The audit trail pointed back to emergency shelter intake case 3-06 on the disputed cases.,RESULT,RESULT,"[""caseworker callback"", ""intake form"", ""emergency shelter intake case 3-06""]","[""Reviewers counted more"", ""Reviewers counted more timely"", ""audit trail pointed"", ""audit trail pointed back"", ""callback was checked"", ""caseworker callback was"", ""caseworker callback was checked"", ""counted more timely""]",0.100000,0.125000,0.333333,0.181818,"[{""gold"": ""caseworker callback"", ""pred"": ""caseworker callback was"", ""score"": 0.9204211831092834}]",DESCRIPTIVE,DESCRIPTIVE,reports_usefulness,reports_usefulness,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0040,Emergency Shelter Intake,quiet room request is the table entry that carries pet accommodation note and emergency shelter intake case 3-08 together. The coordinator treats the entry as one unit during handoff.,DEFINE,DEFINE,"[""quiet room request"", ""pet accommodation note"", ""emergency shelter intake case 3-08""]","[""carries pet accommodation"", ""carries pet accommodation note"", ""case 3-08 together"", ""emergency shelter intake"", ""emergency shelter intake case"", ""intake case 3-08"", ""intake case 3-08 together"", ""one unit during""]",0.222222,0.250000,0.666667,0.363636,"[{""gold"": ""emergency shelter intake case 3-08"", ""pred"": ""emergency shelter intake case"", ""score"": 0.9302617311477661}, {""gold"": ""pet accommodation note"", ""pred"": ""carries pet accommodation note"", ""score"": 0.9131044745445251}]",DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0041,Emergency Shelter Intake,A routine case shows intake form on the morning list and transport voucher in the afternoon packet. emergency shelter intake case 3-09 then explains why the owner changed the lane.,EXAMPLE,EXAMPLE,"[""intake form"", ""transport voucher"", ""emergency shelter intake case 3-09""]","[""afternoon packet emergency"", ""afternoon packet emergency shelter"", ""case shows intake"", ""case shows intake form"", ""emergency shelter intake"", ""emergency shelter intake case"", ""intake case 3-09"", ""packet emergency shelter""]",0.222222,0.250000,0.666667,0.363636,"[{""gold"": ""emergency shelter intake case 3-09"", ""pred"": ""emergency shelter intake case"", ""score"": 0.9242430925369263}, {""gold"": ""intake form"", ""pred"": ""case shows intake form"", ""score"": 0.7211586236953735}]",DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0042,Emergency Shelter Intake,"family room list can lag behind the desk conversation, so bed turnover sheet may show a fresher view of emergency shelter intake case 3-10. The coordinator cannot close the file from that record alone.",LIMITATION,LIMITATION,"[""family room list"", ""bed turnover sheet"", ""emergency shelter intake case 3-10""]","[""bed turnover sheet"", ""emergency shelter intake case 3-10"", ""family room list""]",1.000000,1.000000,1.000000,1.000000,"[{""gold"": ""bed turnover sheet"", ""pred"": ""bed turnover sheet"", ""score"": 1.0000001192092896}, {""gold"": ""emergency shelter intake case 3-10"", ""pred"": ""emergency shelter intake case 3-10"", ""score"": 1.0000001192092896}, {""gold"": ""family room list"", ""pred"": ""family room list"", ""score"": 1.0000001192092896}]",LIMITED,NEGATED,warns_about,limits,YES,YES,status+relation
FBV2_0043,Emergency Shelter Intake,"One Tuesday file carries pet accommodation note, caseworker callback, and a late note about emergency shelter intake case 3-11. The desk uses that mix to show how a small mismatch changes routing.",EXAMPLE,EXAMPLE,"[""pet accommodation note"", ""caseworker callback"", ""emergency shelter intake case 3-11""]","[""Tuesday file"", ""pet accommodation note"", ""caseworker callback"", ""late note"", ""emergency shelter intake case 3-11""]",0.600000,0.600000,1.000000,0.750000,"[{""gold"": ""caseworker callback"", ""pred"": ""caseworker callback"", ""score"": 1.0000001192092896}, {""gold"": ""emergency shelter intake case 3-11"", ""pred"": ""emergency shelter intake case 3-11"", ""score"": 1.0000001192092896}, {""gold"": ""pet accommodation note"", ""pred"": ""pet accommodation note"", ""score"": 1.0}]",DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact
FBV2_0044,Emergency Shelter Intake,"A file can look complete when transport voucher is present, yet meal token drawer may still be missing. That gap keeps emergency shelter intake case 3-12 from being final.",LIMITATION,LIMITATION,"[""transport voucher"", ""meal token drawer"", ""emergency shelter intake case 3-12""]","[""can look complete"", ""drawer may still"", ""emergency shelter intake"", ""emergency shelter intake case"", ""file can look"", ""file can look complete"", ""gap keeps emergency"", ""gap keeps emergency shelter""]",0.222222,0.250000,0.666667,0.363636,"[{""gold"": ""emergency shelter intake case 3-12"", ""pred"": ""emergency shelter intake case"", ""score"": 0.9191751480102539}, {""gold"": ""meal token drawer"", ""pred"": ""drawer may still"", ""score"": 0.5268895030021667}]",LIMITED,LIMITED,warns_about,warns_about,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0045,Emergency Shelter Intake,A sample of closed files showed bed turnover sheet missing from several late cases. The same sample had quiet room request and emergency shelter intake case 3-13 in the files that moved cleanly.,RESULT,RESULT,"[""bed turnover sheet"", ""quiet room request"", ""emergency shelter intake case 3-13""]","[""bed turnover sheet"", ""bed turnover sheet missing"", ""closed files showed"", ""closed files showed bed"", ""emergency shelter intake"", ""emergency shelter intake case"", ""files showed bed"", ""files showed bed turnover""]",0.222222,0.250000,0.666667,0.363636,"[{""gold"": ""bed turnover sheet"", ""pred"": ""bed turnover sheet"", ""score"": 1.0000001192092896}, {""gold"": ""emergency shelter intake case 3-13"", ""pred"": ""emergency shelter intake case"", ""score"": 0.9314637184143066}]",DESCRIPTIVE,DESCRIPTIVE,supports_retrieval,reports_usefulness,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV2_0046,Emergency Shelter Intake,"Before the coordinator touches the queue, caseworker callback and intake form are checked against emergency shelter intake case 3-14. The detail marks the operational setting for the case.",BACKGROUND,BACKGROUND,"[""caseworker callback"", ""intake form"", ""emergency shelter intake case 3-14""]","[""against emergency shelter"", ""against emergency shelter intake"", ""checked against emergency"", ""checked against emergency shelter"", ""emergency shelter intake"", ""emergency shelter intake case"", ""intake case 3-14"", ""queue caseworker callback""]",0.375000,0.375000,1.000000,0.545455,"[{""gold"": ""emergency shelter intake case 3-14"", ""pred"": ""emergency shelter intake case"", ""score"": 0.9220515489578247}, {""gold"": ""caseworker callback"", ""pred"": ""queue caseworker callback"", ""score"": 0.8242478370666504}, {""gold"": ""intake form"", ""pred"": ""intake case 3-14"", ""score"": 0.600813090801239}]",DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,MAYBE,MAYBE,entity_exact+entity_jaccard_lt_0.5
FBV2_0047,Emergency Shelter Intake,Match meal token drawer to family room list before assigning emergency shelter intake case 3-15. The queue owner signs the file after the two entries line up.,METHOD,METHOD,"[""meal token drawer"", ""family room list"", ""emergency shelter intake case 3-15""]","[""match meal token drawer"", ""family room list"", ""emergency shelter intake case"", ""queue owner""]",0.750000,0.750000,1.000000,0.857143,"[{""gold"": ""family room list"", ""pred"": ""family room list"", ""score"": 1.0000001192092896}, {""gold"": ""emergency shelter intake case 3-15"", ""pred"": ""emergency shelter intake case"", ""score"": 0.9084745645523071}, {""gold"": ""meal token drawer"", ""pred"": ""match meal token drawer"", ""score"": 0.8965661525726318}]",ACTIVE,ACTIVE,recommends,recommends,YES,YES,entity_exact
FBV2_0048,Emergency Shelter Intake,quiet room request is the table entry that carries pet accommodation note and emergency shelter intake case 3-16 together. The coordinator treats the entry as one unit during handoff.,DEFINE,DEFINE,"[""quiet room request"", ""pet accommodation note"", ""emergency shelter intake case 3-16""]","[""carries pet accommodation"", ""carries pet accommodation note"", ""case 3-16 together"", ""emergency shelter intake"", ""emergency shelter intake case"", ""intake case 3-16"", ""intake case 3-16 together"", ""one unit during""]",0.222222,0.250000,0.666667,0.363636,"[{""gold"": ""pet accommodation note"", ""pred"": ""carries pet accommodation note"", ""score"": 0.9131044745445251}, {""gold"": ""emergency shelter intake case 3-16"", ""pred"": ""emergency shelter intake case"", ""score"": 0.9129416942596436}]",DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0049,Veterinary Surgery Roster,A sample handoff begins with anesthesia chart in place and surgeon availability board missing from the packet. veterinary surgery roster case 4-01 gives the reviewer the reason for keeping the file open.,EXAMPLE,EXAMPLE,"[""anesthesia chart"", ""surgeon availability board"", ""veterinary surgery roster case 4-01""]","[""availability board missing"", ""case 4-01 gives"", ""packet veterinary surgery"", ""packet veterinary surgery roster"", ""roster case 4-01"", ""roster case 4-01 gives"", ""sample handoff begins"", ""surgeon availability board""]",0.222222,0.250000,0.666667,0.363636,"[{""gold"": ""surgeon availability board"", ""pred"": ""surgeon availability board"", ""score"": 1.0}, {""gold"": ""veterinary surgery roster case 4-01"", ""pred"": ""packet veterinary surgery roster"", ""score"": 0.7864341735839844}]",DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0050,Veterinary Surgery Roster,kennel card does not settle the case when fasting confirmation points to a different queue. Staff keep veterinary surgery roster case 4-02 open until a person resolves the conflict.,LIMITATION,LIMITATION,"[""kennel card"", ""fasting confirmation"", ""veterinary surgery roster case 4-02""]","[""different queue Staff"", ""different queue Staff keep"", ""queue Staff keep"", ""queue Staff keep veterinary"", ""Staff keep veterinary"", ""Staff keep veterinary surgery"", ""4-02 open until"", ""case 4-02 open""]",0.100000,0.125000,0.333333,0.181818,"[{""gold"": ""veterinary surgery roster case 4-02"", ""pred"": ""Staff keep veterinary surgery"", ""score"": 0.7142040133476257}]",LIMITED,NEGATED,warns_about,limits,YES,YES,status+relation+entity_exact+entity_jaccard_lt_0.5
FBV2_0051,Veterinary Surgery Roster,A desk sample showed sterile pack cart reducing search time when recovery bay was also attached. veterinary surgery roster case 4-03 was the field most often opened during review.,RESULT,RESULT,"[""sterile pack cart"", ""recovery bay"", ""veterinary surgery roster case 4-03""]","[""also attached veterinary"", ""also attached veterinary surgery"", ""attached veterinary surgery"", ""attached veterinary surgery roster"", ""bay was also"", ""bay was also attached"", ""cart reducing search"", ""cart reducing search time""]",0.222222,0.250000,0.666667,0.363636,"[{""gold"": ""veterinary surgery roster case 4-03"", ""pred"": ""attached veterinary surgery roster"", ""score"": 0.8545116782188416}, {""gold"": ""recovery bay"", ""pred"": ""bay was also attached"", ""score"": 0.5677405595779419}]",DESCRIPTIVE,DESCRIPTIVE,supports_retrieval,reports_usefulness,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV2_0052,Veterinary Surgery Roster,The safer choice comes from reading surgeon availability board beside lab panel printout. Treating veterinary surgery roster case 4-04 alone as decisive makes the handoff weaker.,CLAIM,CLAIM,"[""surgeon availability board"", ""lab panel printout"", ""veterinary surgery roster case 4-04""]","[""lab panel printout Treating"", ""panel printout Treating"", ""panel printout Treating veterinary"", ""printout Treating veterinary"", ""printout Treating veterinary surgery"", ""Treating veterinary surgery"", ""Treating veterinary surgery roster"", ""availability board beside""]",0.222222,0.250000,0.666667,0.363636,"[{""gold"": ""lab panel printout"", ""pred"": ""lab panel printout Treating"", ""score"": 0.9279001951217651}, {""gold"": ""veterinary surgery roster case 4-04"", ""pred"": ""Treating veterinary surgery roster"", ""score"": 0.8824727535247803}]",NEGATED,ACTIVE,asserts,asserts,YES,YES,status+entity_exact+entity_jaccard_lt_0.5
FBV2_0053,Veterinary Surgery Roster,"A clerk opens the folder with fasting confirmation, client consent form, and veterinary surgery roster case 4-05 on the same page. The entries orient the reader before any claim about priority appears.",BACKGROUND,BACKGROUND,"[""fasting confirmation"", ""client consent form"", ""veterinary surgery roster case 4-05""]","[""about priority appears"", ""any claim about"", ""any claim about priority"", ""claim about priority"", ""claim about priority appears"", ""client consent form"", ""confirmation client consent"", ""confirmation client consent form""]",0.100000,0.125000,0.333333,0.181818,"[{""gold"": ""client consent form"", ""pred"": ""client consent form"", ""score"": 1.0000001192092896}]",DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,MAYBE,MAYBE,entity_exact+entity_jaccard_lt_0.5
FBV2_0054,Veterinary Surgery Roster,"Group recovery bay with cases that share anesthesia chart, then attach veterinary surgery roster case 4-06 before closure. The clerk records who accepted the handoff.",METHOD,METHOD,"[""recovery bay"", ""anesthesia chart"", ""veterinary surgery roster case 4-06""]","[""recovery bay"", ""anesthesia chart"", ""veterinary surgery roster"", ""closure""]",0.750000,0.750000,1.000000,0.857143,"[{""gold"": ""anesthesia chart"", ""pred"": ""anesthesia chart"", ""score"": 1.0}, {""gold"": ""recovery bay"", ""pred"": ""recovery bay"", ""score"": 1.0}, {""gold"": ""veterinary surgery roster case 4-06"", ""pred"": ""veterinary surgery roster"", ""score"": 0.8976292610168457}]",ACTIVE,ACTIVE,recommends,recommends,YES,YES,entity_exact
FBV2_0055,Veterinary Surgery Roster,"The office can hold out files containing lab panel printout, then compare them with cases built around kennel card. That review would test whether veterinary surgery roster case 4-07 moves earlier.",NEXT_STEP,NEXT_STEP,"[""lab panel printout"", ""kennel card"", ""veterinary surgery roster case 4-07""]","[""4-07 moves earlier"", ""around kennel card"", ""built around kennel"", ""built around kennel card"", ""can hold out"", ""can hold out files"", ""case 4-07 moves"", ""case 4-07 moves earlier""]",0.100000,0.125000,0.333333,0.181818,"[{""gold"": ""kennel card"", ""pred"": ""built around kennel card"", ""score"": 0.8917133808135986}]",ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0056,Veterinary Surgery Roster,"One closed case includes client consent form and sterile pack cart, but the desk later reopens it after reading veterinary surgery roster case 4-08. The file shows how a small detail changes the lane.",EXAMPLE,EXAMPLE,"[""client consent form"", ""sterile pack cart"", ""veterinary surgery roster case 4-08""]","[""One closed case"", ""One closed case includes"", ""after reading veterinary"", ""after reading veterinary surgery"", ""case includes client"", ""case includes client consent"", ""client consent form"", ""closed case includes""]",0.222222,0.250000,0.666667,0.363636,"[{""gold"": ""client consent form"", ""pred"": ""client consent form"", ""score"": 1.0000001192092896}, {""gold"": ""veterinary surgery roster case 4-08"", ""pred"": ""after reading veterinary surgery"", ""score"": 0.6855632066726685}]",DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0057,Veterinary Surgery Roster,The trial desk saw fewer repeated calls after anesthesia chart was paired with surgeon availability board. Staff later pulled veterinary surgery roster case 4-09 when checking why the change helped.,RESULT,RESULT,"[""anesthesia chart"", ""surgeon availability board"", ""veterinary surgery roster case 4-09""]","[""availability board Staff"", ""availability board Staff later"", ""board Staff later"", ""board Staff later pulled"", ""Staff later pulled"", ""Staff later pulled veterinary"", ""surgeon availability board Staff"", ""after anesthesia chart""]",0.375000,0.375000,1.000000,0.545455,"[{""gold"": ""surgeon availability board"", ""pred"": ""surgeon availability board Staff"", ""score"": 0.9172949194908142}, {""gold"": ""anesthesia chart"", ""pred"": ""after anesthesia chart"", ""score"": 0.910192608833313}, {""gold"": ""veterinary surgery roster case 4-09"", ""pred"": ""Staff later pulled veterinary"", ""score"": 0.6870754957199097}]",DESCRIPTIVE,DESCRIPTIVE,supports_retrieval,reports_usefulness,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV2_0058,Veterinary Surgery Roster,The office should reserve a blind sample of files containing kennel card. Reviewers can compare those files with fasting confirmation and score how veterinary surgery roster case 4-10 affected handoff.,NEXT_STEP,NEXT_STEP,"[""kennel card"", ""fasting confirmation"", ""veterinary surgery roster case 4-10""]","[""card Reviewers can"", ""card Reviewers can compare"", ""containing kennel card Reviewers"", ""kennel card Reviewers"", ""kennel card Reviewers can"", ""Reviewers can compare"", ""Reviewers can compare those"", ""4-10 affected handoff""]",0.100000,0.125000,0.333333,0.181818,"[{""gold"": ""kennel card"", ""pred"": ""kennel card Reviewers"", ""score"": 0.7692790031433105}]",ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0059,Veterinary Surgery Roster,The desk can misread sterile pack cart when recovery bay arrives late. veterinary surgery roster case 4-11 stays provisional while the two records are reconciled.,LIMITATION,LIMITATION,"[""sterile pack cart"", ""recovery bay"", ""veterinary surgery roster case 4-11""]","[""4-11 stays provisional"", ""4-11 stays provisional while"", ""arrives late veterinary"", ""arrives late veterinary surgery"", ""bay arrives late"", ""bay arrives late veterinary"", ""can misread sterile"", ""can misread sterile pack""]",0.222222,0.250000,0.666667,0.363636,"[{""gold"": ""sterile pack cart"", ""pred"": ""can misread sterile pack"", ""score"": 0.7505759000778198}, {""gold"": ""veterinary surgery roster case 4-11"", ""pred"": ""arrives late veterinary surgery"", ""score"": 0.6982617974281311}]",NEGATED,LIMITED,limits,warns_about,YES,YES,status+relation+entity_exact+entity_jaccard_lt_0.5
FBV2_0060,Veterinary Surgery Roster,Match surgeon availability board to lab panel printout before assigning veterinary surgery roster case 4-12. The queue owner signs the file after the two entries line up.,METHOD,METHOD,"[""surgeon availability board"", ""lab panel printout"", ""veterinary surgery roster case 4-12""]","[""Match surgeon availability"", ""Match surgeon availability board"", ""assigning veterinary surgery"", ""assigning veterinary surgery roster"", ""entries line up"", ""lab panel printout"", ""Match surgeon"", ""queue owner signs""]",0.375000,0.375000,1.000000,0.545455,"[{""gold"": ""lab panel printout"", ""pred"": ""lab panel printout"", ""score"": 1.0000001192092896}, {""gold"": ""veterinary surgery roster case 4-12"", ""pred"": ""assigning veterinary surgery roster"", ""score"": 0.8653856515884399}, {""gold"": ""surgeon availability board"", ""pred"": ""Match surgeon availability board"", ""score"": 0.8435198068618774}]",ACTIVE,ACTIVE,recommends,recommends,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0061,Veterinary Surgery Roster,"A clerk opens the folder with fasting confirmation, client consent form, and veterinary surgery roster case 4-13 on the same page. The entries orient the reader before any claim about priority appears.",BACKGROUND,BACKGROUND,"[""fasting confirmation"", ""client consent form"", ""veterinary surgery roster case 4-13""]","[""about priority appears"", ""any claim about"", ""any claim about priority"", ""claim about priority"", ""claim about priority appears"", ""client consent form"", ""confirmation client consent"", ""confirmation client consent form""]",0.100000,0.125000,0.333333,0.181818,"[{""gold"": ""client consent form"", ""pred"": ""client consent form"", ""score"": 1.0000001192092896}]",DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,MAYBE,MAYBE,entity_exact+entity_jaccard_lt_0.5
FBV2_0062,Veterinary Surgery Roster,"Within the office, recovery bay is the working label for a case bundle containing anesthesia chart and veterinary surgery roster case 4-14. It is narrower than the whole daily queue.",DEFINE,DEFINE,"[""recovery bay"", ""anesthesia chart"", ""veterinary surgery roster case 4-14""]","[""bundle containing anesthesia"", ""bundle containing anesthesia chart"", ""case bundle containing"", ""case bundle containing anesthesia"", ""containing anesthesia chart"", ""office recovery bay"", ""roster case 4-14"", ""surgery roster case""]",0.375000,0.375000,1.000000,0.545455,"[{""gold"": ""anesthesia chart"", ""pred"": ""containing anesthesia chart"", ""score"": 0.9466601610183716}, {""gold"": ""recovery bay"", ""pred"": ""office recovery bay"", ""score"": 0.7930967211723328}, {""gold"": ""veterinary surgery roster case 4-14"", ""pred"": ""surgery roster case"", ""score"": 0.7587430477142334}]",DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0063,Veterinary Surgery Roster,"The phrase lab panel printout points to the record where kennel card and veterinary surgery roster case 4-15 are stored together. Staff use it only for the routing object, not for the entire service.",DEFINE,DEFINE,"[""lab panel printout"", ""kennel card"", ""veterinary surgery roster case 4-15""]","[""stored together Staff"", ""lab panel printout"", ""lab panel printout points"", ""panel printout points"", ""phrase lab panel"", ""phrase lab panel printout"", ""roster case 4-15"", ""surgery roster case""]",0.222222,0.250000,0.666667,0.363636,"[{""gold"": ""lab panel printout"", ""pred"": ""lab panel printout"", ""score"": 1.0000001192092896}, {""gold"": ""veterinary surgery roster case 4-15"", ""pred"": ""surgery roster case"", ""score"": 0.7535499930381775}]",DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0064,Veterinary Surgery Roster,client consent form deserves priority only when sterile pack cart shows the same pressure. Otherwise veterinary surgery roster case 4-16 may exaggerate the urgency of the case.,CLAIM,CLAIM,"[""client consent form"", ""sterile pack cart"", ""veterinary surgery roster case 4-16""]","[""client consent form"", ""sterile pack cart"", ""veterinary surgery roster"", ""case 4-16""]",0.750000,0.750000,1.000000,0.857143,"[{""gold"": ""client consent form"", ""pred"": ""client consent form"", ""score"": 1.0000001192092896}, {""gold"": ""sterile pack cart"", ""pred"": ""sterile pack cart"", ""score"": 0.9999999403953552}, {""gold"": ""veterinary surgery roster case 4-16"", ""pred"": ""veterinary surgery roster"", ""score"": 0.8972694277763367}]",NEGATED,ACTIVE,asserts,asserts,YES,YES,status+entity_exact
FBV2_0065,Ferry Terminal Loading,"During the pilot, lane marshal sheet matched the queue state more often than ramp inspection card. The team used ferry terminal loading case 5-01 to confirm the pattern.",RESULT,RESULT,"[""lane marshal sheet"", ""ramp inspection card"", ""ferry terminal loading case 5-01""]","[""ferry terminal loading"", ""ferry terminal loading case"", ""lane marshal sheet"", ""lane marshal sheet matched"", ""loading case 5-01"", ""marshal sheet matched"", ""pilot lane marshal"", ""pilot lane marshal sheet""]",0.222222,0.250000,0.666667,0.363636,"[{""gold"": ""lane marshal sheet"", ""pred"": ""lane marshal sheet"", ""score"": 1.0}, {""gold"": ""ferry terminal loading case 5-01"", ""pred"": ""ferry terminal loading case"", ""score"": 0.9341843128204346}]",DESCRIPTIVE,DESCRIPTIVE,supports_retrieval,reports_usefulness,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV2_0066,Ferry Terminal Loading,vehicle height tag is the table entry that carries standby queue and ferry terminal loading case 5-02 together. The coordinator treats the entry as one unit during handoff.,DEFINE,DEFINE,"[""vehicle height tag"", ""standby queue"", ""ferry terminal loading case 5-02""]","[""carries standby queue"", ""case 5-02 together"", ""ferry terminal loading"", ""ferry terminal loading case"", ""loading case 5-02"", ""loading case 5-02 together"", ""one unit during"", ""one unit during handoff""]",0.222222,0.250000,0.666667,0.363636,"[{""gold"": ""ferry terminal loading case 5-02"", ""pred"": ""ferry terminal loading case"", ""score"": 0.9399529695510864}, {""gold"": ""standby queue"", ""pred"": ""carries standby queue"", ""score"": 0.9058306217193604}]",DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0067,Ferry Terminal Loading,tidal clearance note cannot carry the route by itself if deck balance sheet is blank. The desk leaves ferry terminal loading case 5-03 in review until another record confirms it.,LIMITATION,LIMITATION,"[""tidal clearance note"", ""deck balance sheet"", ""ferry terminal loading case 5-03""]","[""route"", ""deck balance sheet""]",0.250000,0.500000,0.333333,0.400000,"[{""gold"": ""deck balance sheet"", ""pred"": ""deck balance sheet"", ""score"": 1.0}]",NEGATED,NEGATED,limits,limits,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0068,Ferry Terminal Loading,"The phrase ramp inspection card points to the record where hazmat declaration and ferry terminal loading case 5-04 are stored together. Staff use it only for the routing object, not for the entire service.",DEFINE,DEFINE,"[""ramp inspection card"", ""hazmat declaration"", ""ferry terminal loading case 5-04""]","[""stored together Staff"", ""ferry terminal loading"", ""ferry terminal loading case"", ""inspection card points"", ""loading case 5-04"", ""phrase ramp inspection"", ""phrase ramp inspection card"", ""ramp inspection card""]",0.222222,0.250000,0.666667,0.363636,"[{""gold"": ""ramp inspection card"", ""pred"": ""ramp inspection card"", ""score"": 1.0}, {""gold"": ""ferry terminal loading case 5-04"", ""pred"": ""ferry terminal loading case"", ""score"": 0.9337741732597351}]",DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
