segment_id,title,text,gold_role,pred_role,gold_entities,pred_entities,entity_jaccard,gold_operative_status,pred_operative_status,gold_relation,pred_relation,gold_answer_relevant,pred_answer_relevant,failure_pattern
FBV2_0058,Veterinary Surgery Roster,The office should reserve a blind sample of files containing kennel card. Reviewers can compare those files with fasting confirmation and score how veterinary surgery roster case 4-10 affected handoff.,NEXT_STEP,NEXT_STEP,fasting confirmation; kennel card; veterinary surgery roster case 4-10,4-10 affected handoff; card Reviewers can; card Reviewers can compare; containing kennel card Reviewers; kennel card Reviewers; kennel card Reviewers can; Reviewers can compare; Reviewers can compare those,0.000000,ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0059,Veterinary Surgery Roster,The desk can misread sterile pack cart when recovery bay arrives late. veterinary surgery roster case 4-11 stays provisional while the two records are reconciled.,LIMITATION,LIMITATION,recovery bay; sterile pack cart; veterinary surgery roster case 4-11,4-11 stays provisional; 4-11 stays provisional while; arrives late veterinary; arrives late veterinary surgery; bay arrives late; bay arrives late veterinary; can misread sterile; can misread sterile pack,0.000000,NEGATED,NEGATED,limits,limits,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0060,Veterinary Surgery Roster,Match surgeon availability board to lab panel printout before assigning veterinary surgery roster case 4-12. The queue owner signs the file after the two entries line up.,METHOD,METHOD,lab panel printout; surgeon availability board; veterinary surgery roster case 4-12,assigning veterinary surgery; assigning veterinary surgery roster; entries line up; lab panel printout; Match surgeon; Match surgeon availability; Match surgeon availability board; queue owner signs,0.100000,ACTIVE,ACTIVE,recommends,recommends,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0061,Veterinary Surgery Roster,"A clerk opens the folder with fasting confirmation, client consent form, and veterinary surgery roster case 4-13 on the same page. The entries orient the reader before any claim about priority appears.",BACKGROUND,BACKGROUND,client consent form; fasting confirmation; veterinary surgery roster case 4-13,about priority appears; any claim about; any claim about priority; claim about priority; claim about priority appears; client consent form; confirmation client consent; confirmation client consent form,0.100000,DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,MAYBE,MAYBE,entity_exact+entity_jaccard_lt_0.5
FBV2_0062,Veterinary Surgery Roster,"Within the office, recovery bay is the working label for a case bundle containing anesthesia chart and veterinary surgery roster case 4-14. It is narrower than the whole daily queue.",DEFINE,DEFINE,anesthesia chart; recovery bay; veterinary surgery roster case 4-14,bundle containing anesthesia; bundle containing anesthesia chart; case bundle containing; case bundle containing anesthesia; containing anesthesia chart; office recovery bay; roster case 4-14; surgery roster case,0.000000,DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0063,Veterinary Surgery Roster,"The phrase lab panel printout points to the record where kennel card and veterinary surgery roster case 4-15 are stored together. Staff use it only for the routing object, not for the entire service.",DEFINE,DEFINE,kennel card; lab panel printout; veterinary surgery roster case 4-15,lab panel printout; lab panel printout points; panel printout points; phrase lab panel; phrase lab panel printout; roster case 4-15; stored together Staff; surgery roster case,0.100000,DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0064,Veterinary Surgery Roster,client consent form deserves priority only when sterile pack cart shows the same pressure. Otherwise veterinary surgery roster case 4-16 may exaggerate the urgency of the case.,CLAIM,CLAIM,client consent form; sterile pack cart; veterinary surgery roster case 4-16,case 4-16; client consent form; sterile pack cart; veterinary surgery roster,0.400000,NEGATED,NEGATED,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0065,Ferry Terminal Loading,"During the pilot, lane marshal sheet matched the queue state more often than ramp inspection card. The team used ferry terminal loading case 5-01 to confirm the pattern.",RESULT,RESULT,ferry terminal loading case 5-01; lane marshal sheet; ramp inspection card,ferry terminal loading; ferry terminal loading case; lane marshal sheet; lane marshal sheet matched; loading case 5-01; marshal sheet matched; pilot lane marshal; pilot lane marshal sheet,0.100000,DESCRIPTIVE,DESCRIPTIVE,supports_retrieval,supports_retrieval,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0066,Ferry Terminal Loading,vehicle height tag is the table entry that carries standby queue and ferry terminal loading case 5-02 together. The coordinator treats the entry as one unit during handoff.,DEFINE,DEFINE,ferry terminal loading case 5-02; standby queue; vehicle height tag,carries standby queue; case 5-02 together; ferry terminal loading; ferry terminal loading case; loading case 5-02; loading case 5-02 together; one unit during; one unit during handoff,0.000000,DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0067,Ferry Terminal Loading,tidal clearance note cannot carry the route by itself if deck balance sheet is blank. The desk leaves ferry terminal loading case 5-03 in review until another record confirms it.,LIMITATION,LIMITATION,deck balance sheet; ferry terminal loading case 5-03; tidal clearance note,deck balance sheet; route,0.250000,NEGATED,NEGATED,limits,limits,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0068,Ferry Terminal Loading,"The phrase ramp inspection card points to the record where hazmat declaration and ferry terminal loading case 5-04 are stored together. Staff use it only for the routing object, not for the entire service.",DEFINE,DEFINE,ferry terminal loading case 5-04; hazmat declaration; ramp inspection card,ferry terminal loading; ferry terminal loading case; inspection card points; loading case 5-04; phrase ramp inspection; phrase ramp inspection card; ramp inspection card; stored together Staff,0.100000,DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0069,Ferry Terminal Loading,"standby queue is useful until boarding cut-off time changes after the first review. At that point, ferry terminal loading case 5-05 needs a second check before the route is trusted.",LIMITATION,LIMITATION,boarding cut-off time; ferry terminal loading case 5-05; standby queue,boarding cut-off time; boarding cut-off time changes; case 5-05 needs; cut-off time changes; cut-off time changes after; ferry terminal loading; ferry terminal loading case; loading case 5-05,0.100000,NEGATED,NEGATED,limits,limits,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0071,Ferry Terminal Loading,Pairing hazmat declaration with vehicle height tag gives the coordinator a sturdier basis for judging ferry terminal loading case 5-07. A case routed from only one of those records is easier to misplace.,CLAIM,CLAIM,ferry terminal loading case 5-07; hazmat declaration; vehicle height tag,ferry terminal loading; ferry terminal loading case; height tag gives; judging ferry terminal; judging ferry terminal loading; loading case 5-07; Pairing hazmat; Pairing hazmat declaration,0.000000,ACTIVE,ACTIVE,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0072,Ferry Terminal Loading,"One closed case includes boarding cut-off time and tidal clearance note, but the desk later reopens it after reading ferry terminal loading case 5-08. The file shows how a small detail changes the lane.",EXAMPLE,EXAMPLE,boarding cut-off time; ferry terminal loading case 5-08; tidal clearance note,after reading ferry; after reading ferry terminal; boarding cut-off time; case includes boarding; case includes boarding cut-off; clearance note but; One closed case; One closed case includes,0.100000,DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0073,Ferry Terminal Loading,lane marshal sheet sits beside ramp inspection card at the opening desk while ferry terminal loading case 5-09 waits for review. Staff read the packet to understand the day before any routing choice moves.,BACKGROUND,BACKGROUND,ferry terminal loading case 5-09; lane marshal sheet; ramp inspection card,any routing choice; any routing choice moves; beside ramp inspection; beside ramp inspection card; case 5-09 waits; desk while ferry; desk while ferry terminal; review Staff read,0.000000,DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,NO,NO,entity_exact+entity_jaccard_lt_0.5
FBV2_0074,Ferry Terminal Loading,"A clerk opens the folder with vehicle height tag, standby queue, and ferry terminal loading case 5-10 on the same page. The entries orient the reader before any claim about priority appears.",BACKGROUND,BACKGROUND,ferry terminal loading case 5-10; standby queue; vehicle height tag,about priority appears; any claim about; any claim about priority; claim about priority; claim about priority appears; ferry terminal loading; ferry terminal loading case; height tag standby,0.000000,DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,MAYBE,MAYBE,entity_exact+entity_jaccard_lt_0.5
FBV2_0075,Ferry Terminal Loading,"Group tidal clearance note with cases that share deck balance sheet, then attach ferry terminal loading case 5-11 before closure. The clerk records who accepted the handoff.",METHOD,METHOD,deck balance sheet; ferry terminal loading case 5-11; tidal clearance note,attach ferry terminal; attach ferry terminal loading; clerk records who; clerk records who accepted; deck balance sheet; ferry terminal loading; Group tidal clearance; Group tidal clearance note,0.100000,ACTIVE,ACTIVE,maps_to,maps_to,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0076,Ferry Terminal Loading,"The office can hold out files containing ramp inspection card, then compare them with cases built around hazmat declaration. That review would test whether ferry terminal loading case 5-12 moves earlier.",NEXT_STEP,NEXT_STEP,ferry terminal loading case 5-12; hazmat declaration; ramp inspection card,5-12 moves earlier; around hazmat declaration; built around hazmat; built around hazmat declaration; can hold out; can hold out files; case 5-12 moves; case 5-12 moves earlier,0.000000,ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0077,Ferry Terminal Loading,"One closed case includes standby queue and boarding cut-off time, but the desk later reopens it after reading ferry terminal loading case 5-13. The file shows how a small detail changes the lane.",EXAMPLE,EXAMPLE,boarding cut-off time; ferry terminal loading case 5-13; standby queue,after reading ferry; after reading ferry terminal; boarding cut-off time; boarding cut-off time but; case includes standby; case includes standby queue; One closed case; One closed case includes,0.100000,DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0078,Ferry Terminal Loading,"First compare deck balance sheet with lane marshal sheet, then place ferry terminal loading case 5-14 in the matching queue. If the two records disagree, hold the case for desk review.",METHOD,METHOD,deck balance sheet; ferry terminal loading case 5-14; lane marshal sheet,compare deck balance; compare deck balance sheet; deck balance sheet; ferry terminal loading; ferry terminal loading case; First compare; First compare deck; First compare deck balance,0.100000,ACTIVE,ACTIVE,maps_to,maps_to,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0079,Ferry Terminal Loading,The closeout review placed hazmat declaration in the files that needed fewer callbacks. vehicle height tag and ferry terminal loading case 5-15 explained most of the remaining delays.,RESULT,RESULT,ferry terminal loading case 5-15; hazmat declaration; vehicle height tag,5-15 explained most; callbacks vehicle height; callbacks vehicle height tag; case 5-15 explained; case 5-15 explained most; closeout review placed; closeout review placed hazmat; ferry terminal loading,0.000000,DESCRIPTIVE,DESCRIPTIVE,supports_retrieval,supports_retrieval,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0080,Ferry Terminal Loading,The team can run a two-week check on boarding cut-off time and record how often tidal clearance note changes the decision. ferry terminal loading case 5-16 should be logged before and after the desk action.,NEXT_STEP,NEXT_STEP,boarding cut-off time; ferry terminal loading case 5-16; tidal clearance note,boarding cut-off time; clearance note changes; decision ferry terminal; decision ferry terminal loading; ferry terminal loading; ferry terminal loading case; how often tidal; how often tidal clearance,0.100000,ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0081,Pharmacy Compounding Queue,A clerk might see hood cleaning log already attached but ingredient lot card still waiting in the tray. The case tied to pharmacy compounding queue case 6-01 stays out of the closed column.,EXAMPLE,EXAMPLE,hood cleaning log; ingredient lot card; pharmacy compounding queue case 6-01,6-01 stays out; already attached but; already attached but ingredient; attached but ingredient; attached but ingredient lot; but ingredient lot; but ingredient lot card; card still waiting,0.000000,DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0082,Pharmacy Compounding Queue,"One closed case includes batch worksheet and beyond-use time, but the desk later reopens it after reading pharmacy compounding queue case 6-02. The file shows how a small detail changes the lane.",EXAMPLE,EXAMPLE,batch worksheet; beyond-use time; pharmacy compounding queue case 6-02,after reading pharmacy; after reading pharmacy compounding; beyond-use time but; case includes batch; case includes batch worksheet; closed case includes; One closed case; One closed case includes,0.000000,DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0083,Pharmacy Compounding Queue,"First compare dose label with pharmacist check tray, then place pharmacy compounding queue case 6-03 in the matching queue. If the two records disagree, hold the case for desk review.",METHOD,METHOD,dose label; pharmacist check tray; pharmacy compounding queue case 6-03,compare dose label; compounding queue case; compounding queue case 6-03; First compare; First compare dose; First compare dose label; pharmacist check tray; pharmacy compounding queue,0.100000,ACTIVE,ACTIVE,recommends,recommends,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0084,Pharmacy Compounding Queue,"The morning sheet lists ingredient lot card and delivery tote, then places pharmacy compounding queue case 6-04 in the pending column. The passage supplies local context rather than a directive.",BACKGROUND,BACKGROUND,delivery tote; ingredient lot card; pharmacy compounding queue case 6-04,compounding queue case; compounding queue case 6-04; ingredient lot card; lists ingredient lot; lists ingredient lot card; morning sheet lists; morning sheet lists ingredient; passage supplies local,0.100000,DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,MAYBE,MAYBE,entity_exact+entity_jaccard_lt_0.5
FBV2_0085,Pharmacy Compounding Queue,"beyond-use time carries more routing weight when quarantine bin confirms the same case detail. Without that pairing, pharmacy compounding queue case 6-05 can pull attention away from the real priority.",CLAIM,CLAIM,beyond-use time; pharmacy compounding queue case 6-05; quarantine bin,6-05 can pull; 6-05 can pull attention; beyond-use time carries; beyond-use time carries more; can pull attention; can pull attention away; carries more routing; carries more routing weight,0.000000,ACTIVE,ACTIVE,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0086,Pharmacy Compounding Queue,pharmacist check tray loses value when hood cleaning log is copied from an older shift. The case tied to pharmacy compounding queue case 6-06 needs review before it moves.,LIMITATION,LIMITATION,hood cleaning log; pharmacist check tray; pharmacy compounding queue case 6-06,6-06 needs review; case 6-06 needs; case 6-06 needs review; check tray loses; check tray loses value; compounding queue case; compounding queue case 6-06; hood cleaning log,0.100000,LIMITED,LIMITED,warns_about,warns_about,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0087,Pharmacy Compounding Queue,The office should reserve a blind sample of files containing delivery tote. Reviewers can compare those files with batch worksheet and score how pharmacy compounding queue case 6-07 affected handoff.,NEXT_STEP,NEXT_STEP,batch worksheet; delivery tote; pharmacy compounding queue case 6-07,6-07 affected handoff; containing delivery tote Reviewers; delivery tote Reviewers; delivery tote Reviewers can; Reviewers can compare; Reviewers can compare those; tote Reviewers can; tote Reviewers can compare,0.000000,ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0088,Pharmacy Compounding Queue,The trial desk saw fewer repeated calls after quarantine bin was paired with dose label. Staff later pulled pharmacy compounding queue case 6-08 when checking why the change helped.,RESULT,RESULT,dose label; pharmacy compounding queue case 6-08; quarantine bin,after quarantine bin; after quarantine bin was; dose label Staff; dose label Staff later; label Staff later; label Staff later pulled; Staff later pulled; Staff later pulled pharmacy,0.000000,DESCRIPTIVE,DESCRIPTIVE,reports_usefulness,reports_usefulness,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0089,Pharmacy Compounding Queue,Pairing hood cleaning log with ingredient lot card gives the coordinator a sturdier basis for judging pharmacy compounding queue case 6-09. A case routed from only one of those records is easier to misplace.,CLAIM,CLAIM,hood cleaning log; ingredient lot card; pharmacy compounding queue case 6-09,compounding queue case; compounding queue case 6-09; hood cleaning log; ingredient lot card; ingredient lot card gives; judging pharmacy compounding; Pairing hood cleaning; Pairing hood cleaning log,0.222222,ACTIVE,ACTIVE,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0090,Pharmacy Compounding Queue,"batch worksheet names the desk artifact that joins beyond-use time with pharmacy compounding queue case 6-10. Once the artifact is opened, both entries travel through the queue as a pair.",DEFINE,DEFINE,batch worksheet; beyond-use time; pharmacy compounding queue case 6-10,6-10 Once; batch worksheet names; both entries travel; both entries travel through; case 6-10 Once; compounding queue case; compounding queue case 6-10; queue case 6-10 Once,0.000000,DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0091,Pharmacy Compounding Queue,"During the pilot, dose label matched the queue state more often than pharmacist check tray. The team used pharmacy compounding queue case 6-11 to confirm the pattern.",RESULT,RESULT,dose label; pharmacist check tray; pharmacy compounding queue case 6-11,compounding queue case; compounding queue case 6-11; dose label matched; pharmacist check tray; pharmacy compounding queue; pharmacy compounding queue case; pilot dose label; pilot dose label matched,0.100000,DESCRIPTIVE,DESCRIPTIVE,supports_retrieval,supports_retrieval,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0092,Pharmacy Compounding Queue,"The morning sheet lists ingredient lot card and delivery tote, then places pharmacy compounding queue case 6-12 in the pending column. The passage supplies local context rather than a directive.",BACKGROUND,BACKGROUND,delivery tote; ingredient lot card; pharmacy compounding queue case 6-12,compounding queue case; compounding queue case 6-12; ingredient lot card; lists ingredient lot; lists ingredient lot card; morning sheet lists; morning sheet lists ingredient; passage supplies local,0.100000,DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,NO,NO,entity_exact+entity_jaccard_lt_0.5
FBV2_0093,Pharmacy Compounding Queue,beyond-use time cannot carry the route by itself if quarantine bin is blank. The desk leaves pharmacy compounding queue case 6-13 in review until another record confirms it.,LIMITATION,LIMITATION,beyond-use time; pharmacy compounding queue case 6-13; quarantine bin,pharmacy compounding queue case 6-13; quarantine bin,0.666667,NEGATED,NEGATED,limits,limits,YES,YES,entity_exact
FBV2_0094,Pharmacy Compounding Queue,A follow-up table should pair pharmacist check tray with the owner who handled hood cleaning log. That table would show whether pharmacy compounding queue case 6-14 belongs earlier in the queue.,NEXT_STEP,NEXT_STEP,hood cleaning log; pharmacist check tray; pharmacy compounding queue case 6-14,6-14 belongs earlier; case 6-14 belongs; case 6-14 belongs earlier; compounding queue case; compounding queue case 6-14; handled hood cleaning; handled hood cleaning log; hood cleaning log,0.100000,ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0095,Pharmacy Compounding Queue,"Read delivery tote, verify batch worksheet, and route pharmacy compounding queue case 6-15 through the lane already assigned to that case. Any mismatch stays in review.",METHOD,METHOD,batch worksheet; delivery tote; pharmacy compounding queue case 6-15,Any mismatch; Any mismatch stays; case 6-15 through; case Any; case Any mismatch; case Any mismatch stays; Read delivery tote; Read delivery tote verify,0.000000,ACTIVE,ACTIVE,recommends,recommends,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0096,Pharmacy Compounding Queue,The team calls quarantine bin the visible case item built from dose label plus pharmacy compounding queue case 6-16. That item is what later notes attach to.,DEFINE,DEFINE,dose label; pharmacy compounding queue case 6-16; quarantine bin,calls quarantine bin; case item built; compounding queue case; compounding queue case 6-16; dose label plus; dose label plus pharmacy; label plus pharmacy; label plus pharmacy compounding,0.000000,DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0097,Fire Hydrant Inspection Rounds,hydrant bonnet tag does not settle the case when street repair notice points to a different queue. Staff keep fire hydrant inspection case 7-01 open until a person resolves the conflict.,LIMITATION,LIMITATION,fire hydrant inspection case 7-01; hydrant bonnet tag; street repair notice,7-01 open until; bonnet tag does; different queue Staff; different queue Staff keep; queue Staff keep; queue Staff keep fire; Staff keep fire; Staff keep fire hydrant,0.000000,NEGATED,NEGATED,limits,limits,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0098,Fire Hydrant Inspection Rounds,"Check flow pressure reading, copy the active line from crew tablet entry, and mark fire hydrant inspection case 7-02 only after the coordinator accepts the pair. The desk then releases the case.",METHOD,METHOD,crew tablet entry; fire hydrant inspection case 7-02; flow pressure reading,7-02 only after; case 7-02 only; case 7-02 only after; Check flow; Check flow pressure; Check flow pressure reading; crew tablet entry; fire hydrant inspection,0.100000,ACTIVE,ACTIVE,maps_to,maps_to,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0099,Fire Hydrant Inspection Rounds,valve cap photo loses value when district map page is copied from an older shift. The case tied to fire hydrant inspection case 7-03 needs review before it moves.,LIMITATION,LIMITATION,district map page; fire hydrant inspection case 7-03; valve cap photo,7-03 needs review; cap photo loses; cap photo loses value; case 7-03 needs; case 7-03 needs review; district map page; fire hydrant inspection; fire hydrant inspection case,0.100000,NEGATED,NEGATED,limits,limits,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0100,Fire Hydrant Inspection Rounds,street repair notice is the table entry that carries paint mark and fire hydrant inspection case 7-04 together. The coordinator treats the entry as one unit during handoff.,DEFINE,DEFINE,fire hydrant inspection case 7-04; paint mark; street repair notice,carries paint mark; case 7-04 together; fire hydrant inspection; fire hydrant inspection case; hydrant inspection case; hydrant inspection case 7-04; inspection case 7-04; inspection case 7-04 together,0.000000,DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0101,Fire Hydrant Inspection Rounds,fire hydrant inspection case 7-05 arrives with crew tablet entry attached and repair ticket still unsigned. The desk keeps both items visible so the surrounding situation is clear.,BACKGROUND,BACKGROUND,crew tablet entry; fire hydrant inspection case 7-05; repair ticket,crew tablet; fire hydrant inspection case; repair ticket,0.200000,DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,MAYBE,MAYBE,entity_exact+entity_jaccard_lt_0.5
FBV2_0103,Fire Hydrant Inspection Rounds,"One closed case includes paint mark and flow pressure reading, but the desk later reopens it after reading fire hydrant inspection case 7-07. The file shows how a small detail changes the lane.",EXAMPLE,EXAMPLE,fire hydrant inspection case 7-07; flow pressure reading; paint mark,after reading fire; after reading fire hydrant; case includes paint; case includes paint mark; closed case includes; closed case includes paint; One closed case; One closed case includes,0.000000,DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0104,Fire Hydrant Inspection Rounds,The queue is easier to defend when repair ticket anchors the file and valve cap photo narrows it. A route based on fire hydrant inspection case 7-08 alone is less stable.,CLAIM,CLAIM,fire hydrant inspection case 7-08; repair ticket; valve cap photo,file; fire hydrant inspection case 7-08; repair ticket anchors; valve cap photo,0.400000,NEGATED,NEGATED,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0105,Fire Hydrant Inspection Rounds,"At shift handover, hydrant bonnet tag and street repair notice frame the queue that includes fire hydrant inspection case 7-09. The note gives the coordinator enough scene detail to place later entries.",BACKGROUND,BACKGROUND,fire hydrant inspection case 7-09; hydrant bonnet tag; street repair notice,coordinator enough scene; coordinator enough scene detail; enough scene detail; fire hydrant inspection; fire hydrant inspection case; handover hydrant bonnet; handover hydrant bonnet tag; hydrant bonnet tag,0.100000,DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,NO,NO,entity_exact+entity_jaccard_lt_0.5
FBV2_0106,Fire Hydrant Inspection Rounds,A later sample should compare flow pressure reading with desk decisions made after crew tablet entry. The check would show whether fire hydrant inspection case 7-10 changes the queue or only documents it.,NEXT_STEP,NEXT_STEP,crew tablet entry; fire hydrant inspection case 7-10; flow pressure reading,after crew tablet; after crew tablet entry; case 7-10 changes; check would show; check would show whether; compare flow pressure; compare flow pressure reading; crew tablet entry,0.100000,ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0107,Fire Hydrant Inspection Rounds,The safer choice comes from reading valve cap photo beside district map page. Treating fire hydrant inspection case 7-11 alone as decisive makes the handoff weaker.,CLAIM,CLAIM,district map page; fire hydrant inspection case 7-11; valve cap photo,district map; fire hydrant inspection case; valve cap,0.000000,ACTIVE,ACTIVE,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0108,Fire Hydrant Inspection Rounds,The closeout review placed street repair notice in the files that needed fewer callbacks. paint mark and fire hydrant inspection case 7-12 explained most of the remaining delays.,RESULT,RESULT,fire hydrant inspection case 7-12; paint mark; street repair notice,7-12 explained most; callbacks paint mark; case 7-12 explained; case 7-12 explained most; closeout review placed; closeout review placed street; fewer callbacks paint; fewer callbacks paint mark,0.000000,DESCRIPTIVE,DESCRIPTIVE,reports_usefulness,reports_usefulness,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0109,Fire Hydrant Inspection Rounds,"Group crew tablet entry with cases that share repair ticket, then attach fire hydrant inspection case 7-13 before closure. The clerk records who accepted the handoff.",METHOD,METHOD,crew tablet entry; fire hydrant inspection case 7-13; repair ticket,attach fire hydrant; attach fire hydrant inspection; clerk records who; clerk records who accepted; crew tablet entry; fire hydrant inspection; Group crew tablet; Group crew tablet entry,0.100000,ACTIVE,ACTIVE,requires,requires,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0110,Fire Hydrant Inspection Rounds,"The phrase district map page points to the record where hydrant bonnet tag and fire hydrant inspection case 7-14 are stored together. Staff use it only for the routing object, not for the entire service.",DEFINE,DEFINE,district map page; fire hydrant inspection case 7-14; hydrant bonnet tag,district map page; fire hydrant inspection case 7-14; hydrant bonnet tag; routing object,0.750000,DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact
FBV2_0111,Fire Hydrant Inspection Rounds,"One closed case includes paint mark and flow pressure reading, but the desk later reopens it after reading fire hydrant inspection case 7-15. The file shows how a small detail changes the lane.",EXAMPLE,EXAMPLE,fire hydrant inspection case 7-15; flow pressure reading; paint mark,after reading fire; after reading fire hydrant; case includes paint; case includes paint mark; closed case includes; closed case includes paint; One closed case; One closed case includes,0.000000,DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0112,Fire Hydrant Inspection Rounds,"During the pilot, repair ticket matched the queue state more often than valve cap photo. The team used fire hydrant inspection case 7-16 to confirm the pattern.",RESULT,RESULT,fire hydrant inspection case 7-16; repair ticket; valve cap photo,fire hydrant inspection; fire hydrant inspection case; hydrant inspection case; hydrant inspection case 7-16; inspection case 7-16; pilot repair ticket; pilot repair ticket matched; queue state more,0.000000,DESCRIPTIVE,DESCRIPTIVE,reports_usefulness,reports_usefulness,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0113,Hotel Room Turnover Desk,hotel room turnover case 8-01 should not override linen cart count unless guest arrival window also supports the change. The stronger route comes from the combined case record.,CLAIM,CLAIM,guest arrival window; hotel room turnover case 8-01; linen cart count,arrival window also; arrival window also supports; cart count unless; cart count unless guest; combined case record; count unless guest; count unless guest arrival; guest arrival window,0.100000,ACTIVE,ACTIVE,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0114,Hotel Room Turnover Desk,A later sample should compare room status board with desk decisions made after minibar seal. The check would show whether hotel room turnover case 8-02 changes the queue or only documents it.,NEXT_STEP,NEXT_STEP,hotel room turnover case 8-02; minibar seal; room status board,after minibar seal; case 8-02 changes; check would show; check would show whether; compare room status; compare room status board; decisions made after; decisions made after minibar,0.000000,ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0115,Hotel Room Turnover Desk,"maintenance knock list can lag behind the desk conversation, so housekeeper assignment may show a fresher view of hotel room turnover case 8-03. The coordinator cannot close the file from that record alone.",LIMITATION,LIMITATION,hotel room turnover case 8-03; housekeeper assignment; maintenance knock list,assignment may show; can lag behind; coordinator cannot close; hotel room turnover; hotel room turnover case; housekeeper assignment may; housekeeper assignment may show; knock list can,0.000000,NEGATED,NEGATED,limits,limits,YES,YES,entity_exact+entity_jaccard_lt_0.5
