dataset,strategy,matcher,threshold,segment_id,gold_entities,pred_entities,gold_count,pred_count,matches,soft_precision,soft_recall,soft_f1,soft_jaccard,matched_pairs
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0006_S0007,"[""Microsoft Responsible AI Standard"", ""RouteMap""]","[""policy context"", ""RouteMap"", ""RouteMap segment"", ""06_microsoft_responsible_ai_standard_route_note md thi"", ""06_microsoft_responsible_ai_standard_route_note md thi document"", ""claim"", ""md thi"", ""method""]",2,8,2,0.25,1.0,0.4,0.25,"[{""gold"": ""RouteMap"", ""pred"": ""RouteMap"", ""score"": 1.0}, {""gold"": ""Microsoft Responsible AI Standard"", ""pred"": ""06_microsoft_responsible_ai_standard_route_note md thi"", ""score"": 0.6896551724137931}]"
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0006_S0009,"[""Microsoft Responsible AI Standard"", ""fairness""]","[""controls"", ""gold labels"", ""assessment step but"", ""assessment step but limitation"", ""describe unresolved fairnes"", ""describe unresolved fairnes uncertainty"", ""method"", ""step but limitation"", ""unresolved fairnes uncertainty""]",2,9,0,0.0,0.0,0.0,0.0,[]
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0007_S0005,"[""CISA AI roadmap"", ""AI risk""]","[""AI safety evaluation"", ""risk management"", ""build internal capability"", ""coordinate stakeholder build"", ""coordinate stakeholder build internal""]",2,5,0,0.0,0.0,0.0,0.0,[]
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0007_S0007,"[""CISA AI roadmap""]","[""controls"", ""policy context"", ""route extraction"", ""07_cisa_ai_roadmap_route_note md thi document"", ""claim"", ""claim method-like action"", ""contain strategic claim"", ""contain strategic claim method-like"", ""limitation passage about"", ""limitation passage about adoption""]",1,10,0,0.0,0.0,0.0,0.0,[]
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0007_S0008,"[""CISA AI roadmap"", ""RouteMap"", ""AI risk""]","[""RouteMap"", ""07_cisa_ai_roadmap_route_note md"", ""strategic goal can"", ""test whether strategic"", ""test whether strategic goal"", ""whether strategic goal"", ""whether strategic goal can""]",3,7,1,0.14285714285714285,0.3333333333333333,0.2,0.1111111111111111,"[{""gold"": ""RouteMap"", ""pred"": ""RouteMap"", ""score"": 1.0}]"
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0008_S0006,"[""AI risk""]","[""AI risk management"", ""evaluation"", ""risk management"", ""implement mitigation measure""]",1,4,0,0.0,0.0,0.0,0.0,[]
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0008_S0009,"[""RouteMap"", ""AI risk""]","[""incident response"", ""RouteMap"", ""RouteMap segment"", ""linked but distinct"", ""linked but distinct passage"", ""test whether legal"", ""test whether legal obligation""]",2,7,1,0.14285714285714285,0.5,0.22222222222222224,0.125,"[{""gold"": ""RouteMap"", ""pred"": ""RouteMap"", ""score"": 1.0}]"
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0008_S0010,"[""AI risk""]","[""AI risk management"", ""answer support"", ""policy context"", ""08_eu_ai_act_risk_management_route_note md thi document"", ""answer may need"", ""answer may need definition"", ""multi-source qa because"", ""qa""]",1,8,0,0.0,0.0,0.0,0.0,[]
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0009_S0003,"[""RouteMap"", ""benchmark""]","[""benchmark"", ""RouteMap"", ""claim example limitation"", ""claim example limitation result"", ""contain definition method"", ""contain definition method claim"", ""definition method claim""]",2,7,2,0.2857142857142857,1.0,0.4444444444444445,0.2857142857142857,"[{""gold"": ""RouteMap"", ""pred"": ""RouteMap"", ""score"": 1.0}, {""gold"": ""benchmark"", ""pred"": ""benchmark"", ""score"": 1.0}]"
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0009_S0005,"[""benchmark"", ""model behavior""]","[""route extraction"", ""RouteMap segment"", ""entity operative"", ""entity operative statu"", ""human annotator"", ""label each passage"", ""role entity operative"", ""role entity operative statu""]",2,8,0,0.0,0.0,0.0,0.0,[]
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0009_S0010,"[""benchmark""]","[""controls"", ""route extraction"", ""RouteMap segment"", ""compliance proces may"", ""compliance proces may require"", ""define"", ""limitation passage"", ""method"", ""proces may require""]",1,9,0,0.0,0.0,0.0,0.0,[]
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0010_S0006,"[""agent memory""]","[""agent memory"", ""RouteMap"", ""source context"", ""can store compact"", ""can store compact identifier"", ""entity role relation"", ""memory system can store""]",1,7,1,0.14285714285714285,1.0,0.25,0.14285714285714285,"[{""gold"": ""agent memory"", ""pred"": ""agent memory"", ""score"": 1.0}]"
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0002_S0010,"[""NCSC secure AI guidance"", ""retrieval""]","[""policy context"", ""retrieval"", ""secure AI development"", ""02_ncsc_secure_ai_development_route_note md thi document"", ""acros multiple lifecycle"", ""acros multiple lifecycle phase"", ""distributed acros multiple"", ""distributed acros multiple lifecycle""]",2,8,1,0.125,0.5,0.2,0.1111111111111111,"[{""gold"": ""retrieval"", ""pred"": ""retrieval"", ""score"": 1.0}]"
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0004_S0010,"[""ICO AI guidance"", ""AI risk"", ""data""]","[""policy context"", ""04_ico_ai_data_protection_route_note md thi"", ""04_ico_ai_data_protection_route_note md thi document"", ""appear close together"", ""because legal definition"", ""because legal definition proces"", ""definition proces obligation"", ""definition proces obligation risk""]",3,8,0,0.0,0.0,0.0,0.0,[]
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0009_S0004,"[""RouteMap"", ""benchmark""]","[""gold labels"", ""route extraction"", ""RouteMap segment"", ""source context"", ""claim reporting"", ""term stating""]",2,6,1,0.16666666666666666,0.5,0.25,0.14285714285714285,"[{""gold"": ""RouteMap"", ""pred"": ""RouteMap segment"", ""score"": 0.6666666666666666}]"
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0009_S0007,"[""retrieval"", ""benchmark""]","[""gold labels"", ""route extraction"", ""md previou"", ""md previou sandbox"", ""md previou sandbox test"", ""previou"", ""previou sandbox test"", ""previou sandbox test showed""]",2,8,0,0.0,0.0,0.0,0.0,[]
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0010_S0007,"[""agent memory""]","[""route extraction"", ""can reduce storage"", ""comparison cost while"", ""comparison cost while preserving"", ""cost while preserving"", ""cost while preserving link"", ""index can reduce""]",1,7,0,0.0,0.0,0.0,0.0,[]
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0001_S0007,"[""NIST AI RMF"", ""AI risk"", ""AI systems"", ""measurement""]","[""AI safety evaluation"", ""AI risk management"", ""evaluation"", ""LLM application security"", ""01_nist_ai_rmf_route_note md risk"", ""01_nist_ai_rmf_route_note md risk measurement"", ""because harm can"", ""contextual delayed distributed""]",4,8,0,0.0,0.0,0.0,0.0,[]
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0002_S0003,"[""NCSC secure AI guidance""]","[""AI risk management"", ""LLM application security"", ""policy context"", ""ncsc guidance treat ai"", ""one-time deployment checklist"", ""the ncsc""]",1,6,0,0.0,0.0,0.0,0.0,[]
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0002_S0008,"[""NCSC secure AI guidance"", ""model behavior""]","[""controls"", ""evidence selection"", ""policy context"", ""general mitigation but doe"", ""give general mitigation but"", ""guidance give general mitigation""]",2,6,0,0.0,0.0,0.0,0.0,[]
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0003_S0008,"[""OWASP LLM Top 10"", ""model behavior""]","[""LLM application security"", ""policy context"", ""03_owasp_llm_top10_route_note md"", ""complete threat"", ""complete threat model"", ""every product"", ""every product sector"", ""prioritisation but""]",2,8,0,0.0,0.0,0.0,0.0,[]
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0004_S0007,"[""ICO AI guidance"", ""data protection"", ""AI systems"", ""data""]","[""AI safety evaluation"", ""AI risk management"", ""evaluation"", ""04_ico_ai_data_protection_route_note md technical"", ""04_ico_ai_data_protection_route_note md technical accuracy"", ""md technical accuracy"", ""md technical accuracy alone"", ""technical"", ""technical accuracy alone"", ""technical accuracy alone doe""]",4,10,0,0.0,0.0,0.0,0.0,[]
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0005_S0005,"[""Google SAIF"", ""tool risk"", ""model behavior"", ""data""]","[""AI safety evaluation"", ""AI risk management"", ""LLM application security"", ""05_google_saif_route_note md security"", ""added after deployment"", ""added after deployment because"", ""after deployment because"", ""after deployment because model"", ""all create new"", ""all create new attack""]",4,10,0,0.0,0.0,0.0,0.0,[]
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0005_S0008,"[""Google SAIF"", ""monitoring""]","[""evidence selection"", ""tool-use security"", ""framework can guide""]",2,3,0,0.0,0.0,0.0,0.0,[]
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0006_S0008,"[""Microsoft Responsible AI Standard"", ""AI risk""]","[""risk management"", ""route extraction"", ""can improve consistency"", ""can improve consistency but"", ""company standard can"", ""company standard can improve"", ""consistency but external"", ""consistency but external validation""]",2,8,0,0.0,0.0,0.0,0.0,[]
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0007_S0006,"[""CISA AI roadmap""]","[""LLM application security"", ""all operational tradeoff"", ""itself validate individual"", ""itself validate individual system"", ""resolve all operational"", ""resolve all operational tradeoff"", ""set direction but""]",1,7,0,0.0,0.0,0.0,0.0,[]
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0008_S0007,"[""risk management"", ""AI risk""]","[""AI risk management"", ""LLM application security"", ""risk management"", ""08_eu_ai_act_risk_management_route_note md compliance"", ""compliance"", ""management proces doe"", ""md compliance""]",2,7,1,0.14285714285714285,0.5,0.22222222222222224,0.125,"[{""gold"": ""risk management"", ""pred"": ""risk management"", ""score"": 1.0}]"
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0009_S0006,"[""RouteMap"", ""retrieval"", ""benchmark""]","[""retrieval"", ""route extraction"", ""RouteMap"", ""answer depend"", ""simple keyword overlap""]",3,5,2,0.4,0.6666666666666666,0.5,0.3333333333333333,"[{""gold"": ""RouteMap"", ""pred"": ""RouteMap"", ""score"": 1.0}, {""gold"": ""retrieval"", ""pred"": ""retrieval"", ""score"": 1.0}]"
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0009_S0008,"[""benchmark""]","[""benchmark"", ""document may overestimate"", ""document may overestimate performance"", ""may overestimate performance"", ""may overestimate performance future"", ""overestimate performance future"", ""overestimate performance future corpora"", ""performance future corpora""]",1,8,1,0.125,1.0,0.2222222222222222,0.125,"[{""gold"": ""benchmark"", ""pred"": ""benchmark"", ""score"": 1.0}]"
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0010_S0008,"[""retrieval"", ""agent memory""]","[""agent memory"", ""route extraction"", ""route provenance"", ""RouteMap"", ""can lose detail"", ""compression can lose""]",2,6,1,0.16666666666666666,0.5,0.25,0.14285714285714285,"[{""gold"": ""agent memory"", ""pred"": ""agent memory"", ""score"": 1.0}]"
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0001_S0003,"[""NIST AI RMF"", ""risk management"", ""AI risk"", ""AI systems""]","[""AI risk management"", ""LLM application security"", ""risk management"", ""01_nist_ai_rmf_route_note md nist"", ""01_nist_ai_rmf_route_note md nist developed"", ""md nist developed"", ""nist""]",4,7,1,0.14285714285714285,0.25,0.18181818181818182,0.1,"[{""gold"": ""risk management"", ""pred"": ""risk management"", ""score"": 1.0}]"
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0003_S0003,"[""OWASP LLM Top 10"", ""AI risk"", ""model behavior""]","[""03_owasp_llm_top10_route_note md owasp"", ""03_owasp_llm_top10_route_note md owasp maintain"", ""language model application"", ""large language model"", ""large language model application"", ""md owasp"", ""md owasp maintain"", ""owasp"", ""owasp maintain""]",3,9,0,0.0,0.0,0.0,0.0,[]
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0004_S0003,"[""ICO AI guidance"", ""data protection"", ""AI systems"", ""data""]","[""AI safety evaluation"", ""AI risk management"", ""data protection"", ""policy context"", ""ai system involving personal"", ""explain how data"", ""ico guidance explain how"", ""the ico""]",4,8,2,0.25,0.5,0.3333333333333333,0.2,"[{""gold"": ""data protection"", ""pred"": ""data protection"", ""score"": 1.0}, {""gold"": ""ICO AI guidance"", ""pred"": ""ico guidance explain how"", ""score"": 0.6153846153846154}]"
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0005_S0003,"[""data protection"", ""Google SAIF"", ""AI risk"", ""AI systems"", ""model behavior""]","[""AI safety evaluation"", ""AI risk management"", ""secure AI development"", ""05_google_saif_route_note md google"", ""05_google_saif_route_note md google describe"", ""google"", ""google describe saif"", ""md google describe"", ""md google describe saif""]",5,9,1,0.1111111111111111,0.2,0.14285714285714285,0.07692307692307693,"[{""gold"": ""Google SAIF"", ""pred"": ""google describe saif"", ""score"": 0.7096774193548387}]"
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0006_S0003,"[""Microsoft Responsible AI Standard"", ""responsible AI"", ""AI systems""]","[""AI safety evaluation"", ""AI risk management"", ""secure AI development"", ""06_microsoft_responsible_ai_standard_route_note md microsoft"", ""06_microsoft_responsible_ai_standard_route_note md microsoft describe"", ""md microsoft describe"", ""md microsoft describe responsible"", ""microsoft""]",3,8,1,0.125,0.3333333333333333,0.18181818181818182,0.1,"[{""gold"": ""Microsoft Responsible AI Standard"", ""pred"": ""06_microsoft_responsible_ai_standard_route_note md microsoft"", ""score"": 0.6451612903225806}]"
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0007_S0002,"[""CISA AI roadmap"", ""AI roadmap"", ""risk management"", ""AI risk""]","[""AI risk management"", ""07_cisa_ai_roadmap_route_note md cisa"", ""07_cisa_ai_roadmap_route_note md cisa s"", ""cisa"", ""cisa s ai"", ""cisa s ai roadmap"", ""md cisa s""]",4,7,2,0.2857142857142857,0.5,0.36363636363636365,0.2222222222222222,"[{""gold"": ""CISA AI roadmap"", ""pred"": ""cisa s ai roadmap"", ""score"": 0.9375}, {""gold"": ""risk management"", ""pred"": ""AI risk management"", ""score"": 0.9090909090909091}]"
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0008_S0003,"[""EU AI Act"", ""high-risk AI"", ""AI risk"", ""AI systems""]","[""AI safety evaluation"", ""AI risk management"", ""ai system including lifecycle"", ""eu ai act create""]",4,4,1,0.25,0.25,0.25,0.14285714285714285,"[{""gold"": ""EU AI Act"", ""pred"": ""eu ai act create"", ""score"": 0.72}]"
in_domain_train,hybrid_v1,M3_fuzzy_difflib,0.6,DOC0010_S0003,"[""agent memory"", ""long-context systems""]","[""agent memory""]",2,1,1,1.0,0.5,0.6666666666666666,0.5,"[{""gold"": ""agent memory"", ""pred"": ""agent memory"", ""score"": 1.0}]"
