segment_id,title,text,gold_role,pred_role,gold_entities,pred_entities,entity_jaccard,gold_operative_status,pred_operative_status,gold_relation,pred_relation,gold_answer_relevant,pred_answer_relevant,failure_pattern
FBV1_0075,StageTurn Theater Changeover Desk,"The term wardrobe rack refers to the recorded item that tells the coordinator what can move, wait, or be checked again. It is narrower than the whole StageTurn file because it only covers the visible queue state.",DEFINE,DEFINE,prop table; stage manager; StageTurn,,0.000000,DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0076,StageTurn Theater Changeover Desk,The routing decision is more reliable when lighting plot and fly rail cue are reviewed together instead of in separate calls. That pairing keeps prop table from being treated as a side note after the main choice is already made.,CLAIM,CLAIM,prop table; stage manager; StageTurn,,0.000000,ACTIVE,ACTIVE,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0077,StageTurn Theater Changeover Desk,"The source note comes from a local operations desk that tracks lighting plot, wardrobe rack, and stage manager during busy shifts. It frames the work area for StageTurn before any recommendation is made.",BACKGROUND,BACKGROUND,lighting plot; StageTurn; wardrobe rack,source context,0.000000,DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,MAYBE,MAYBE,entity_exact+entity_jaccard_lt_0.5
FBV1_0078,StageTurn Theater Changeover Desk,The routing decision is more reliable when lighting plot and fly rail cue are reviewed together instead of in separate calls. That pairing keeps prop table from being treated as a side note after the main choice is already made.,CLAIM,CLAIM,fly rail cue; prop table; StageTurn,,0.000000,ACTIVE,ACTIVE,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0079,StageTurn Theater Changeover Desk,"The term wardrobe rack refers to the recorded item that tells the coordinator what can move, wait, or be checked again. It is narrower than the whole StageTurn file because it only covers the visible queue state.",DEFINE,DEFINE,lighting plot; prop table; StageTurn,,0.000000,DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0080,StageTurn Theater Changeover Desk,"The lighting plot can lag behind radio updates, so it may overestimate how current the routing picture is. That caveat matters most when stage manager is already working from a printed copy.",LIMITATION,LIMITATION,prop table; StageTurn; wardrobe rack,,0.000000,LIMITED,LIMITED,warns_about,warns_about,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0081,HarborScale Seafood Auction Grading,A sample of completed handoffs showed that HarborScale made the oldest unresolved cases easier to find. Reviewers reported that ice bin gave the clearest evidence when a route was challenged.,RESULT,RESULT,HarborScale; landing record; lot ticket,human review,0.000000,DESCRIPTIVE,DESCRIPTIVE,supports_retrieval,reports_usefulness,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV1_0082,HarborScale Seafood Auction Grading,"During the trial week, teams found that pairing lot ticket with buyer clock reduced repeated phone calls at the desk. The review also showed that quality grader was the field most often used for retrieval.",RESULT,RESULT,HarborScale; ice bin; lot ticket,retrieval,0.000000,DESCRIPTIVE,DESCRIPTIVE,reports_usefulness,supports_retrieval,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV1_0083,HarborScale Seafood Auction Grading,"The source note comes from a local operations desk that tracks lot ticket, buyer clock, and landing record during busy shifts. It frames the work area for HarborScale before any recommendation is made.",BACKGROUND,BACKGROUND,buyer clock; HarborScale; landing record,source context,0.000000,DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,MAYBE,MAYBE,entity_exact+entity_jaccard_lt_0.5
FBV1_0084,HarborScale Seafood Auction Grading,"The coordinator should require the lot ticket against the ice bin before releasing the next task. If the two records disagree, the item stays with landing record until the discrepancy is cleared.",METHOD,METHOD,HarborScale; lot ticket; quality grader,,0.000000,ACTIVE,ACTIVE,requires,requires,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0085,HarborScale Seafood Auction Grading,"The term buyer clock refers to the recorded item that tells the coordinator what can move, wait, or be checked again. It is narrower than the whole HarborScale file because it only covers the visible queue state.",DEFINE,DEFINE,HarborScale; landing record; quality grader,,0.000000,DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0086,HarborScale Seafood Auction Grading,"The coordinator should compare the lot ticket against the ice bin before releasing the next task. If the two records disagree, the item stays with landing record until the discrepancy is cleared.",METHOD,METHOD,HarborScale; ice bin; quality grader,,0.000000,ACTIVE,ACTIVE,recommends,recommends,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0087,HarborScale Seafood Auction Grading,One routine case has lot ticket showing a normal queue while quality grader carries a late change from the field. The desk uses that case to demonstrate why buyer clock is checked before closure.,EXAMPLE,EXAMPLE,buyer clock; HarborScale; lot ticket,,0.000000,DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0088,HarborScale Seafood Auction Grading,"For example, a coordinator might receive a buyer clock that lists quality grader as available while ice bin says the work cannot start. In that case, HarborScale keeps the case open until landing record confirms the current state.",EXAMPLE,EXAMPLE,HarborScale; lot ticket; quality grader,,0.000000,DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0089,HarborScale Seafood Auction Grading,"The HarborScale desk is not sufficient when buyer clock is missing from the handoff, even if lot ticket looks complete. A coordinator still needs the missing evidence before the route can be trusted.",CLAIM,LIMITATION,HarborScale; ice bin; quality grader,buyer clock; harborscale desk; lot ticket; route,0.000000,NEGATED,NEGATED,asserts,limits,YES,YES,role+relation+entity_exact+entity_jaccard_lt_0.5
FBV1_0090,HarborScale Seafood Auction Grading,"In this desk, the lot ticket means the current shared view of crews, holds, and constraints for HarborScale. Staff treat it as the reference object that links ice bin to quality grader.",DEFINE,DEFINE,HarborScale; landing record; lot ticket,,0.000000,DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0091,HarborScale Seafood Auction Grading,The HarborScale record cannot settle disputes when ice bin and buyer clock describe different versions of the same event. Human review is still required before quality grader is treated as final.,LIMITATION,LIMITATION,buyer clock; HarborScale; landing record,human review,0.000000,NEGATED,NEGATED,limits,limits,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0092,HarborScale Seafood Auction Grading,The next review should compare lot ticket entries with actual outcomes from landing record. That test would show whether HarborScale is routing hard cases earlier or merely documenting them later.,NEXT_STEP,NEXT_STEP,buyer clock; HarborScale; landing record,,0.000000,ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0093,HarborScale Seafood Auction Grading,"The HarborScale desk is not sufficient when buyer clock is missing from the handoff, even if lot ticket looks complete. A coordinator still needs the missing evidence before the route can be trusted.",CLAIM,LIMITATION,HarborScale; lot ticket; quality grader,buyer clock; harborscale desk; lot ticket; route,0.166667,NEGATED,NEGATED,asserts,limits,YES,YES,role+relation+entity_exact+entity_jaccard_lt_0.5
FBV1_0094,HarborScale Seafood Auction Grading,"HarborScale Seafood Auction Grading is a field-office packet used during ordinary handoffs, not an audit of software or policy. The packet brings together the lot ticket, ice bin, and quality grader so a supervisor can see where the next routing choice begins.",BACKGROUND,BACKGROUND,buyer clock; HarborScale; quality grader,,0.000000,DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,NO,MAYBE,answer+entity_exact+entity_jaccard_lt_0.5
FBV1_0095,HarborScale Seafood Auction Grading,The HarborScale record cannot settle disputes when ice bin and buyer clock describe different versions of the same event. Human review is still required before quality grader is treated as final.,LIMITATION,LIMITATION,HarborScale; ice bin; lot ticket,human review,0.000000,NEGATED,NEGATED,limits,limits,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0096,HarborScale Seafood Auction Grading,The next review should compare lot ticket entries with actual outcomes from landing record. That test would show whether HarborScale is routing hard cases earlier or merely documenting them later.,NEXT_STEP,NEXT_STEP,HarborScale; landing record; quality grader,,0.000000,ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0097,PlotLedger Cemetery Record Office,"The term marker permit refers to the recorded item that tells the coordinator what can move, wait, or be checked again. It is narrower than the whole PlotLedger file because it only covers the visible queue state.",DEFINE,DEFINE,burial register; marker permit; PlotLedger,,0.000000,DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0098,PlotLedger Cemetery Record Office,The routing decision is more reliable when burial register and plot map are reviewed together instead of in separate calls. That pairing keeps family deed from being treated as a side note after the main choice is already made.,CLAIM,CLAIM,grounds crew; plot map; PlotLedger,,0.000000,ACTIVE,ACTIVE,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0099,PlotLedger Cemetery Record Office,"The PlotLedger desk is not sufficient when marker permit is missing from the handoff, even if burial register looks complete. A coordinator still needs the missing evidence before the route can be trusted.",CLAIM,CLAIM,marker permit; plot map; PlotLedger,,0.000000,NEGATED,NEGATED,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0100,PlotLedger Cemetery Record Office,"In this desk, the burial register means the current shared view of crews, holds, and constraints for PlotLedger. Staff treat it as the reference object that links plot map to family deed.",DEFINE,DEFINE,burial register; family deed; PlotLedger,,0.000000,DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0101,PlotLedger Cemetery Record Office,A sample of completed handoffs showed that PlotLedger made the oldest unresolved cases easier to find. Reviewers reported that plot map gave the clearest evidence when a route was challenged.,RESULT,RESULT,marker permit; plot map; PlotLedger,human review,0.000000,DESCRIPTIVE,DESCRIPTIVE,supports_retrieval,reports_usefulness,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV1_0102,PlotLedger Cemetery Record Office,"The coordinator should compare the burial register against the plot map before releasing the next task. If the two records disagree, the item stays with grounds crew until the discrepancy is cleared.",METHOD,METHOD,grounds crew; marker permit; PlotLedger,,0.000000,ACTIVE,ACTIVE,recommends,maps_to,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV1_0103,PlotLedger Cemetery Record Office,"The source note comes from a local operations desk that tracks burial register, marker permit, and grounds crew during busy shifts. It frames the work area for PlotLedger before any recommendation is made.",BACKGROUND,BACKGROUND,burial register; plot map; PlotLedger,source context,0.000000,DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,MAYBE,MAYBE,entity_exact+entity_jaccard_lt_0.5
FBV1_0104,PlotLedger Cemetery Record Office,"For example, a coordinator might receive a marker permit that lists family deed as available while plot map says the work cannot start. In that case, PlotLedger keeps the case open until grounds crew confirms the current state.",EXAMPLE,EXAMPLE,family deed; plot map; PlotLedger,,0.000000,DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0105,PlotLedger Cemetery Record Office,"Operators first sort the marker permit by urgency, then attach the matching family deed entry to each open case. The final pass sends exceptions back to the supervisor queue rather than closing them silently.",METHOD,METHOD,grounds crew; marker permit; PlotLedger,,0.000000,ACTIVE,ACTIVE,recommends,recommends,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0106,PlotLedger Cemetery Record Office,The next review should compare burial register entries with actual outcomes from grounds crew. That test would show whether PlotLedger is routing hard cases earlier or merely documenting them later.,NEXT_STEP,NEXT_STEP,grounds crew; marker permit; PlotLedger,,0.000000,ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0107,PlotLedger Cemetery Record Office,The PlotLedger record cannot settle disputes when plot map and marker permit describe different versions of the same event. Human review is still required before family deed is treated as final.,LIMITATION,LIMITATION,grounds crew; plot map; PlotLedger,human review,0.000000,NEGATED,NEGATED,limits,limits,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0108,PlotLedger Cemetery Record Office,The next review should compare burial register entries with actual outcomes from grounds crew. That test would show whether PlotLedger is routing hard cases earlier or merely documenting them later.,NEXT_STEP,NEXT_STEP,burial register; marker permit; PlotLedger,,0.000000,ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0109,PlotLedger Cemetery Record Office,"The source note comes from a local operations desk that tracks burial register, marker permit, and grounds crew during busy shifts. It frames the work area for PlotLedger before any recommendation is made.",BACKGROUND,BACKGROUND,family deed; grounds crew; PlotLedger,source context,0.000000,DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,MAYBE,MAYBE,entity_exact+entity_jaccard_lt_0.5
FBV1_0110,PlotLedger Cemetery Record Office,"The burial register can lag behind radio updates, so it may overestimate how current the routing picture is. That caveat matters most when grounds crew is already working from a printed copy.",LIMITATION,LIMITATION,grounds crew; marker permit; PlotLedger,,0.000000,LIMITED,LIMITED,warns_about,warns_about,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0111,PlotLedger Cemetery Record Office,One routine case has burial register showing a normal queue while family deed carries a late change from the field. The desk uses that case to demonstrate why marker permit is checked before closure.,EXAMPLE,EXAMPLE,family deed; marker permit; PlotLedger,,0.000000,DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0112,PlotLedger Cemetery Record Office,"During the trial week, teams found that pairing burial register with marker permit reduced repeated phone calls at the desk. The review also showed that family deed was the field most often used for retrieval.",RESULT,RESULT,family deed; plot map; PlotLedger,retrieval,0.000000,DESCRIPTIVE,DESCRIPTIVE,reports_usefulness,supports_retrieval,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV1_0113,FiberFix Broadband Restoration,"The FiberFix desk is not sufficient when drop cable is missing from the handoff, even if optical node looks complete. A coordinator still needs the missing evidence before the route can be trusted.",CLAIM,CLAIM,customer outage cluster; FiberFix; network watch board,,0.000000,NEGATED,NEGATED,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0114,FiberFix Broadband Restoration,"For example, a coordinator might receive a drop cable that lists customer outage cluster as available while splice crew says the work cannot start. In that case, FiberFix keeps the case open until network watch board confirms the current state.",EXAMPLE,EXAMPLE,drop cable; FiberFix; network watch board,,0.000000,DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0115,FiberFix Broadband Restoration,"The term drop cable refers to the recorded item that tells the coordinator what can move, wait, or be checked again. It is narrower than the whole FiberFix file because it only covers the visible queue state.",DEFINE,DEFINE,customer outage cluster; drop cable; FiberFix,,0.000000,DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0116,FiberFix Broadband Restoration,"The coordinator should require the optical node against the splice crew before releasing the next task. If the two records disagree, the item stays with network watch board until the discrepancy is cleared.",METHOD,METHOD,customer outage cluster; drop cable; FiberFix,,0.000000,ACTIVE,ACTIVE,requires,requires,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0117,FiberFix Broadband Restoration,A sample of completed handoffs showed that FiberFix made the oldest unresolved cases easier to find. Reviewers reported that splice crew gave the clearest evidence when a route was challenged.,RESULT,RESULT,customer outage cluster; FiberFix; splice crew,human review,0.000000,DESCRIPTIVE,DESCRIPTIVE,supports_retrieval,reports_usefulness,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV1_0118,FiberFix Broadband Restoration,"For example, a coordinator might receive a drop cable that lists customer outage cluster as available while splice crew says the work cannot start. In that case, FiberFix keeps the case open until network watch board confirms the current state.",EXAMPLE,EXAMPLE,FiberFix; optical node; splice crew,,0.000000,DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0119,FiberFix Broadband Restoration,A follow-up sample should hold out cases where splice crew arrives after the first desk decision. The team can then measure whether drop cable changes the route or only confirms it.,NEXT_STEP,NEXT_STEP,FiberFix; network watch board; splice crew,,0.000000,ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0120,FiberFix Broadband Restoration,"FiberFix Broadband Restoration is a field-office packet used during ordinary handoffs, not an audit of software or policy. The packet brings together the optical node, splice crew, and customer outage cluster so a supervisor can see where the next routing choice begins.",BACKGROUND,BACKGROUND,FiberFix; optical node; splice crew,,0.000000,DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,NO,MAYBE,answer+entity_exact+entity_jaccard_lt_0.5
FBV1_0121,FiberFix Broadband Restoration,"The term drop cable refers to the recorded item that tells the coordinator what can move, wait, or be checked again. It is narrower than the whole FiberFix file because it only covers the visible queue state.",DEFINE,DEFINE,customer outage cluster; FiberFix; network watch board,,0.000000,DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0122,FiberFix Broadband Restoration,"The optical node can lag behind radio updates, so it may overestimate how current the routing picture is. That caveat matters most when network watch board is already working from a printed copy.",LIMITATION,LIMITATION,customer outage cluster; FiberFix; optical node,,0.000000,LIMITED,LIMITED,warns_about,warns_about,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0123,FiberFix Broadband Restoration,A follow-up sample should hold out cases where splice crew arrives after the first desk decision. The team can then measure whether drop cable changes the route or only confirms it.,NEXT_STEP,NEXT_STEP,customer outage cluster; drop cable; FiberFix,,0.000000,ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0124,FiberFix Broadband Restoration,The routing decision is more reliable when optical node and splice crew are reviewed together instead of in separate calls. That pairing keeps customer outage cluster from being treated as a side note after the main choice is already made.,CLAIM,CLAIM,customer outage cluster; FiberFix; network watch board,,0.000000,ACTIVE,ACTIVE,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0125,FiberFix Broadband Restoration,"Operators first sort the drop cable by urgency, then attach the matching customer outage cluster entry to each open case. The final pass sends exceptions back to the supervisor queue rather than closing them silently.",METHOD,METHOD,FiberFix; network watch board; optical node,,0.000000,ACTIVE,ACTIVE,requires,recommends,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV1_0126,FiberFix Broadband Restoration,"During the trial week, teams found that pairing optical node with drop cable reduced repeated phone calls at the desk. The review also showed that customer outage cluster was the field most often used for retrieval.",RESULT,RESULT,FiberFix; network watch board; splice crew,retrieval,0.000000,DESCRIPTIVE,DESCRIPTIVE,reports_usefulness,supports_retrieval,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV1_0127,FiberFix Broadband Restoration,The FiberFix record cannot settle disputes when splice crew and drop cable describe different versions of the same event. Human review is still required before customer outage cluster is treated as final.,LIMITATION,LIMITATION,FiberFix; network watch board; optical node,human review,0.000000,NEGATED,NEGATED,limits,limits,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0128,FiberFix Broadband Restoration,"FiberFix Broadband Restoration is a field-office packet used during ordinary handoffs, not an audit of software or policy. The packet brings together the optical node, splice crew, and customer outage cluster so a supervisor can see where the next routing choice begins.",BACKGROUND,BACKGROUND,FiberFix; network watch board; splice crew,,0.000000,DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,NO,MAYBE,answer+entity_exact+entity_jaccard_lt_0.5
FBV1_0129,CourtVoice Interpreter Scheduling,One routine case has hearing list showing a normal queue while remote booth carries a late change from the field. The desk uses that case to demonstrate why case clerk is checked before closure.,EXAMPLE,EXAMPLE,case clerk; CourtVoice; hearing list,,0.000000,DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0130,CourtVoice Interpreter Scheduling,The routing decision is more reliable when hearing list and language roster are reviewed together instead of in separate calls. That pairing keeps remote booth from being treated as a side note after the main choice is already made.,CLAIM,CLAIM,CourtVoice; hearing list; language roster,,0.000000,ACTIVE,ACTIVE,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0131,CourtVoice Interpreter Scheduling,"The term case clerk refers to the recorded item that tells the coordinator what can move, wait, or be checked again. It is narrower than the whole CourtVoice file because it only covers the visible queue state.",DEFINE,DEFINE,CourtVoice; hearing list; language roster,,0.000000,DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0132,CourtVoice Interpreter Scheduling,The next review should compare hearing list entries with actual outcomes from availability hold. That test would show whether CourtVoice is routing hard cases earlier or merely documenting them later.,NEXT_STEP,NEXT_STEP,availability hold; CourtVoice; hearing list,,0.000000,ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0133,CourtVoice Interpreter Scheduling,"Operators first sort the case clerk by urgency, then attach the matching remote booth entry to each open case. The final pass sends exceptions back to the supervisor queue rather than closing them silently.",METHOD,METHOD,case clerk; CourtVoice; language roster,,0.000000,ACTIVE,ACTIVE,maps_to,recommends,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV1_0134,CourtVoice Interpreter Scheduling,The routing decision is more reliable when hearing list and language roster are reviewed together instead of in separate calls. That pairing keeps remote booth from being treated as a side note after the main choice is already made.,CLAIM,CLAIM,CourtVoice; language roster; remote booth,,0.000000,ACTIVE,ACTIVE,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0135,CourtVoice Interpreter Scheduling,A sample of completed handoffs showed that CourtVoice made the oldest unresolved cases easier to find. Reviewers reported that language roster gave the clearest evidence when a route was challenged.,RESULT,RESULT,availability hold; case clerk; CourtVoice,human review,0.000000,DESCRIPTIVE,DESCRIPTIVE,supports_retrieval,reports_usefulness,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV1_0136,CourtVoice Interpreter Scheduling,"The hearing list can lag behind radio updates, so it may overestimate how current the routing picture is. That caveat matters most when availability hold is already working from a printed copy.",LIMITATION,LIMITATION,CourtVoice; language roster; remote booth,,0.000000,LIMITED,LIMITED,warns_about,warns_about,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0137,CourtVoice Interpreter Scheduling,The CourtVoice record cannot settle disputes when language roster and case clerk describe different versions of the same event. Human review is still required before remote booth is treated as final.,LIMITATION,LIMITATION,CourtVoice; hearing list; remote booth,human review,0.000000,NEGATED,NEGATED,limits,limits,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0138,CourtVoice Interpreter Scheduling,"For example, a coordinator might receive a case clerk that lists remote booth as available while language roster says the work cannot start. In that case, CourtVoice keeps the case open until availability hold confirms the current state.",EXAMPLE,EXAMPLE,case clerk; CourtVoice; language roster,,0.000000,DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0139,CourtVoice Interpreter Scheduling,"Operators first sort the case clerk by urgency, then attach the matching remote booth entry to each open case. The final pass sends exceptions back to the supervisor queue rather than closing them silently.",METHOD,METHOD,CourtVoice; language roster; remote booth,,0.000000,ACTIVE,ACTIVE,maps_to,recommends,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV1_0140,CourtVoice Interpreter Scheduling,"CourtVoice Interpreter Scheduling is a field-office packet used during ordinary handoffs, not an audit of software or policy. The packet brings together the hearing list, language roster, and remote booth so a supervisor can see where the next routing choice begins.",BACKGROUND,BACKGROUND,CourtVoice; hearing list; language roster,courtvoice interpreter scheduling; field-office packet; hearing list; language roster; remote booth,0.333333,DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,NO,MAYBE,answer+entity_exact+entity_jaccard_lt_0.5
FBV1_0141,CourtVoice Interpreter Scheduling,"The source note comes from a local operations desk that tracks hearing list, case clerk, and availability hold during busy shifts. It frames the work area for CourtVoice before any recommendation is made.",BACKGROUND,BACKGROUND,availability hold; CourtVoice; language roster,source context,0.000000,DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,MAYBE,MAYBE,entity_exact+entity_jaccard_lt_0.5
FBV1_0142,CourtVoice Interpreter Scheduling,The next review should compare hearing list entries with actual outcomes from availability hold. That test would show whether CourtVoice is routing hard cases earlier or merely documenting them later.,NEXT_STEP,NEXT_STEP,availability hold; CourtVoice; language roster,,0.000000,ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0143,CourtVoice Interpreter Scheduling,A sample of completed handoffs showed that CourtVoice made the oldest unresolved cases easier to find. Reviewers reported that language roster gave the clearest evidence when a route was challenged.,RESULT,RESULT,case clerk; CourtVoice; remote booth,human review,0.000000,DESCRIPTIVE,DESCRIPTIVE,supports_retrieval,reports_usefulness,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV1_0144,CourtVoice Interpreter Scheduling,"In this desk, the hearing list means the current shared view of crews, holds, and constraints for CourtVoice. Staff treat it as the reference object that links language roster to remote booth.",DEFINE,DEFINE,availability hold; CourtVoice; hearing list,,0.000000,DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0145,MenuSwitch School Meal Substitutions,The MenuSwitch record cannot settle disputes when kitchen batch sheet and meal count describe different versions of the same event. Human review is still required before supplier shortfall is treated as final.,LIMITATION,LIMITATION,cafeteria lead; MenuSwitch; supplier shortfall,human review,0.000000,NEGATED,NEGATED,limits,limits,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0146,MenuSwitch School Meal Substitutions,The next review should compare allergen note entries with actual outcomes from cafeteria lead. That test would show whether MenuSwitch is routing hard cases earlier or merely documenting them later.,NEXT_STEP,NEXT_STEP,cafeteria lead; kitchen batch sheet; MenuSwitch,,0.000000,ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0147,MenuSwitch School Meal Substitutions,"The MenuSwitch desk is not sufficient when meal count is missing from the handoff, even if allergen note looks complete. A coordinator still needs the missing evidence before the route can be trusted.",CLAIM,LIMITATION,allergen note; kitchen batch sheet; MenuSwitch,,0.000000,NEGATED,NEGATED,asserts,limits,YES,YES,role+relation+entity_exact+entity_jaccard_lt_0.5
FBV1_0148,MenuSwitch School Meal Substitutions,"The allergen note can lag behind radio updates, so it may overestimate how current the routing picture is. That caveat matters most when cafeteria lead is already working from a printed copy.",LIMITATION,LIMITATION,cafeteria lead; kitchen batch sheet; MenuSwitch,,0.000000,LIMITED,LIMITED,warns_about,warns_about,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0149,MenuSwitch School Meal Substitutions,"Operators first sort the meal count by urgency, then attach the matching supplier shortfall entry to each open case. The final pass sends exceptions back to the supervisor queue rather than closing them silently.",METHOD,METHOD,kitchen batch sheet; MenuSwitch; supplier shortfall,,0.000000,ACTIVE,ACTIVE,maps_to,recommends,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV1_0150,MenuSwitch School Meal Substitutions,The next review should compare allergen note entries with actual outcomes from cafeteria lead. That test would show whether MenuSwitch is routing hard cases earlier or merely documenting them later.,NEXT_STEP,NEXT_STEP,allergen note; meal count; MenuSwitch,,0.000000,ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0151,MenuSwitch School Meal Substitutions,"The source note comes from a local operations desk that tracks allergen note, meal count, and cafeteria lead during busy shifts. It frames the work area for MenuSwitch before any recommendation is made.",BACKGROUND,BACKGROUND,cafeteria lead; meal count; MenuSwitch,source context,0.000000,DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,MAYBE,MAYBE,entity_exact+entity_jaccard_lt_0.5
