doc_id,title,segment_id,source_doc,source_topic,segment_index,route_question,text,segment_text,role,entities,operative_status,relation,answer_relevance,gold_role,gold_entities,gold_operative_status,gold_relation,gold_answer_relevance,annotation_notes,gold_answer_relevant,answer_relevant
FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,FBV1_0052,FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,4,How should a winter service team route salting and plowing work?,The next review should compare salt spreader entries with actual outcomes from shift foreman. That test would show whether PlowGrid is routing hard cases earlier or merely documenting them later.,The next review should compare salt spreader entries with actual outcomes from shift foreman. That test would show whether PlowGrid is routing hard cases earlier or merely documenting them later.,,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,FBV1_0053,FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,5,How should a winter service team route salting and plowing work?,"The source note comes from a local operations desk that tracks salt spreader, depot loader, and shift foreman during busy shifts. It frames the work area for PlowGrid before any recommendation is made.","The source note comes from a local operations desk that tracks salt spreader, depot loader, and shift foreman during busy shifts. It frames the work area for PlowGrid before any recommendation is made.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,FBV1_0054,FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,6,How should a winter service team route salting and plowing work?,"The salt spreader can lag behind radio updates, so it may overestimate how current the routing picture is. That caveat matters most when shift foreman is already working from a printed copy.","The salt spreader can lag behind radio updates, so it may overestimate how current the routing picture is. That caveat matters most when shift foreman is already working from a printed copy.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,FBV1_0055,FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,7,How should a winter service team route salting and plowing work?,"Operators first sort the depot loader by urgency, then attach the matching bridge deck sensor entry to each open case. The final pass sends exceptions back to the supervisor queue rather than closing them silently.","Operators first sort the depot loader by urgency, then attach the matching bridge deck sensor entry to each open case. The final pass sends exceptions back to the supervisor queue rather than closing them silently.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,FBV1_0056,FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,8,How should a winter service team route salting and plowing work?,"For example, a coordinator might receive a depot loader that lists bridge deck sensor as available while priority corridor says the work cannot start. In that case, PlowGrid keeps the case open until shift foreman confirms the current state.","For example, a coordinator might receive a depot loader that lists bridge deck sensor as available while priority corridor says the work cannot start. In that case, PlowGrid keeps the case open until shift foreman confirms the current state.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,FBV1_0057,FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,9,How should a winter service team route salting and plowing work?,"The PlowGrid desk is not sufficient when depot loader is missing from the handoff, even if salt spreader looks complete. A coordinator still needs the missing evidence before the route can be trusted.","The PlowGrid desk is not sufficient when depot loader is missing from the handoff, even if salt spreader looks complete. A coordinator still needs the missing evidence before the route can be trusted.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,FBV1_0058,FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,10,How should a winter service team route salting and plowing work?,The routing decision is more reliable when salt spreader and priority corridor are reviewed together instead of in separate calls. That pairing keeps bridge deck sensor from being treated as a side note after the main choice is already made.,The routing decision is more reliable when salt spreader and priority corridor are reviewed together instead of in separate calls. That pairing keeps bridge deck sensor from being treated as a side note after the main choice is already made.,,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,FBV1_0059,FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,11,How should a winter service team route salting and plowing work?,"Operators first sort the depot loader by urgency, then attach the matching bridge deck sensor entry to each open case. The final pass sends exceptions back to the supervisor queue rather than closing them silently.","Operators first sort the depot loader by urgency, then attach the matching bridge deck sensor entry to each open case. The final pass sends exceptions back to the supervisor queue rather than closing them silently.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,FBV1_0060,FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,12,How should a winter service team route salting and plowing work?,"For example, a coordinator might receive a depot loader that lists bridge deck sensor as available while priority corridor says the work cannot start. In that case, PlowGrid keeps the case open until shift foreman confirms the current state.","For example, a coordinator might receive a depot loader that lists bridge deck sensor as available while priority corridor says the work cannot start. In that case, PlowGrid keeps the case open until shift foreman confirms the current state.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,FBV1_0061,FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,13,How should a winter service team route salting and plowing work?,"The source note comes from a local operations desk that tracks salt spreader, depot loader, and shift foreman during busy shifts. It frames the work area for PlowGrid before any recommendation is made.","The source note comes from a local operations desk that tracks salt spreader, depot loader, and shift foreman during busy shifts. It frames the work area for PlowGrid before any recommendation is made.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,FBV1_0062,FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,14,How should a winter service team route salting and plowing work?,"During the trial week, teams found that pairing salt spreader with depot loader reduced repeated phone calls at the desk. The review also showed that bridge deck sensor was the field most often used for retrieval.","During the trial week, teams found that pairing salt spreader with depot loader reduced repeated phone calls at the desk. The review also showed that bridge deck sensor was the field most often used for retrieval.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,FBV1_0063,FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,15,How should a winter service team route salting and plowing work?,"The term depot loader refers to the recorded item that tells the coordinator what can move, wait, or be checked again. It is narrower than the whole PlowGrid file because it only covers the visible queue state.","The term depot loader refers to the recorded item that tells the coordinator what can move, wait, or be checked again. It is narrower than the whole PlowGrid file because it only covers the visible queue state.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,FBV1_0064,FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,16,How should a winter service team route salting and plowing work?,"The salt spreader can lag behind radio updates, so it may overestimate how current the routing picture is. That caveat matters most when shift foreman is already working from a printed copy.","The salt spreader can lag behind radio updates, so it may overestimate how current the routing picture is. That caveat matters most when shift foreman is already working from a printed copy.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,FBV1_0065,FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,1,How should a theater operations desk route stage changeover tasks?,One routine case has lighting plot showing a normal queue while prop table carries a late change from the field. The desk uses that case to demonstrate why wardrobe rack is checked before closure.,One routine case has lighting plot showing a normal queue while prop table carries a late change from the field. The desk uses that case to demonstrate why wardrobe rack is checked before closure.,,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,FBV1_0066,FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,2,How should a theater operations desk route stage changeover tasks?,The next review should compare lighting plot entries with actual outcomes from stage manager. That test would show whether StageTurn is routing hard cases earlier or merely documenting them later.,The next review should compare lighting plot entries with actual outcomes from stage manager. That test would show whether StageTurn is routing hard cases earlier or merely documenting them later.,,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,FBV1_0067,FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,3,How should a theater operations desk route stage changeover tasks?,"The source note comes from a local operations desk that tracks lighting plot, wardrobe rack, and stage manager during busy shifts. It frames the work area for StageTurn before any recommendation is made.","The source note comes from a local operations desk that tracks lighting plot, wardrobe rack, and stage manager during busy shifts. It frames the work area for StageTurn before any recommendation is made.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,FBV1_0068,FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,4,How should a theater operations desk route stage changeover tasks?,"During the trial week, teams found that pairing lighting plot with wardrobe rack reduced repeated phone calls at the desk. The review also showed that prop table was the field most often used for retrieval.","During the trial week, teams found that pairing lighting plot with wardrobe rack reduced repeated phone calls at the desk. The review also showed that prop table was the field most often used for retrieval.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,FBV1_0069,FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,5,How should a theater operations desk route stage changeover tasks?,The StageTurn record cannot settle disputes when fly rail cue and wardrobe rack describe different versions of the same event. Human review is still required before prop table is treated as final.,The StageTurn record cannot settle disputes when fly rail cue and wardrobe rack describe different versions of the same event. Human review is still required before prop table is treated as final.,,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,FBV1_0070,FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,6,How should a theater operations desk route stage changeover tasks?,The next review should compare lighting plot entries with actual outcomes from stage manager. That test would show whether StageTurn is routing hard cases earlier or merely documenting them later.,The next review should compare lighting plot entries with actual outcomes from stage manager. That test would show whether StageTurn is routing hard cases earlier or merely documenting them later.,,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,FBV1_0071,FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,7,How should a theater operations desk route stage changeover tasks?,"Operators first sort the wardrobe rack by urgency, then attach the matching prop table entry to each open case. The final pass sends exceptions back to the supervisor queue rather than closing them silently.","Operators first sort the wardrobe rack by urgency, then attach the matching prop table entry to each open case. The final pass sends exceptions back to the supervisor queue rather than closing them silently.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,FBV1_0072,FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,8,How should a theater operations desk route stage changeover tasks?,"For example, a coordinator might receive a wardrobe rack that lists prop table as available while fly rail cue says the work cannot start. In that case, StageTurn keeps the case open until stage manager confirms the current state.","For example, a coordinator might receive a wardrobe rack that lists prop table as available while fly rail cue says the work cannot start. In that case, StageTurn keeps the case open until stage manager confirms the current state.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,FBV1_0073,FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,9,How should a theater operations desk route stage changeover tasks?,"Operators first sort the wardrobe rack by urgency, then attach the matching prop table entry to each open case. The final pass sends exceptions back to the supervisor queue rather than closing them silently.","Operators first sort the wardrobe rack by urgency, then attach the matching prop table entry to each open case. The final pass sends exceptions back to the supervisor queue rather than closing them silently.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,FBV1_0074,FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,10,How should a theater operations desk route stage changeover tasks?,"During the trial week, teams found that pairing lighting plot with wardrobe rack reduced repeated phone calls at the desk. The review also showed that prop table was the field most often used for retrieval.","During the trial week, teams found that pairing lighting plot with wardrobe rack reduced repeated phone calls at the desk. The review also showed that prop table was the field most often used for retrieval.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,FBV1_0075,FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,11,How should a theater operations desk route stage changeover tasks?,"The term wardrobe rack refers to the recorded item that tells the coordinator what can move, wait, or be checked again. It is narrower than the whole StageTurn file because it only covers the visible queue state.","The term wardrobe rack refers to the recorded item that tells the coordinator what can move, wait, or be checked again. It is narrower than the whole StageTurn file because it only covers the visible queue state.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,FBV1_0076,FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,12,How should a theater operations desk route stage changeover tasks?,The routing decision is more reliable when lighting plot and fly rail cue are reviewed together instead of in separate calls. That pairing keeps prop table from being treated as a side note after the main choice is already made.,The routing decision is more reliable when lighting plot and fly rail cue are reviewed together instead of in separate calls. That pairing keeps prop table from being treated as a side note after the main choice is already made.,,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,FBV1_0077,FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,13,How should a theater operations desk route stage changeover tasks?,"The source note comes from a local operations desk that tracks lighting plot, wardrobe rack, and stage manager during busy shifts. It frames the work area for StageTurn before any recommendation is made.","The source note comes from a local operations desk that tracks lighting plot, wardrobe rack, and stage manager during busy shifts. It frames the work area for StageTurn before any recommendation is made.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,FBV1_0078,FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,14,How should a theater operations desk route stage changeover tasks?,The routing decision is more reliable when lighting plot and fly rail cue are reviewed together instead of in separate calls. That pairing keeps prop table from being treated as a side note after the main choice is already made.,The routing decision is more reliable when lighting plot and fly rail cue are reviewed together instead of in separate calls. That pairing keeps prop table from being treated as a side note after the main choice is already made.,,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,FBV1_0079,FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,15,How should a theater operations desk route stage changeover tasks?,"The term wardrobe rack refers to the recorded item that tells the coordinator what can move, wait, or be checked again. It is narrower than the whole StageTurn file because it only covers the visible queue state.","The term wardrobe rack refers to the recorded item that tells the coordinator what can move, wait, or be checked again. It is narrower than the whole StageTurn file because it only covers the visible queue state.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,FBV1_0080,FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,16,How should a theater operations desk route stage changeover tasks?,"The lighting plot can lag behind radio updates, so it may overestimate how current the routing picture is. That caveat matters most when stage manager is already working from a printed copy.","The lighting plot can lag behind radio updates, so it may overestimate how current the routing picture is. That caveat matters most when stage manager is already working from a printed copy.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,FBV1_0081,FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,1,How should a seafood auction route grading and hold decisions?,A sample of completed handoffs showed that HarborScale made the oldest unresolved cases easier to find. Reviewers reported that ice bin gave the clearest evidence when a route was challenged.,A sample of completed handoffs showed that HarborScale made the oldest unresolved cases easier to find. Reviewers reported that ice bin gave the clearest evidence when a route was challenged.,,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,FBV1_0082,FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,2,How should a seafood auction route grading and hold decisions?,"During the trial week, teams found that pairing lot ticket with buyer clock reduced repeated phone calls at the desk. The review also showed that quality grader was the field most often used for retrieval.","During the trial week, teams found that pairing lot ticket with buyer clock reduced repeated phone calls at the desk. The review also showed that quality grader was the field most often used for retrieval.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,FBV1_0083,FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,3,How should a seafood auction route grading and hold decisions?,"The source note comes from a local operations desk that tracks lot ticket, buyer clock, and landing record during busy shifts. It frames the work area for HarborScale before any recommendation is made.","The source note comes from a local operations desk that tracks lot ticket, buyer clock, and landing record during busy shifts. It frames the work area for HarborScale before any recommendation is made.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,FBV1_0084,FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,4,How should a seafood auction route grading and hold decisions?,"The coordinator should require the lot ticket against the ice bin before releasing the next task. If the two records disagree, the item stays with landing record until the discrepancy is cleared.","The coordinator should require the lot ticket against the ice bin before releasing the next task. If the two records disagree, the item stays with landing record until the discrepancy is cleared.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,FBV1_0085,FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,5,How should a seafood auction route grading and hold decisions?,"The term buyer clock refers to the recorded item that tells the coordinator what can move, wait, or be checked again. It is narrower than the whole HarborScale file because it only covers the visible queue state.","The term buyer clock refers to the recorded item that tells the coordinator what can move, wait, or be checked again. It is narrower than the whole HarborScale file because it only covers the visible queue state.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,FBV1_0086,FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,6,How should a seafood auction route grading and hold decisions?,"The coordinator should compare the lot ticket against the ice bin before releasing the next task. If the two records disagree, the item stays with landing record until the discrepancy is cleared.","The coordinator should compare the lot ticket against the ice bin before releasing the next task. If the two records disagree, the item stays with landing record until the discrepancy is cleared.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,FBV1_0087,FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,7,How should a seafood auction route grading and hold decisions?,One routine case has lot ticket showing a normal queue while quality grader carries a late change from the field. The desk uses that case to demonstrate why buyer clock is checked before closure.,One routine case has lot ticket showing a normal queue while quality grader carries a late change from the field. The desk uses that case to demonstrate why buyer clock is checked before closure.,,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,FBV1_0088,FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,8,How should a seafood auction route grading and hold decisions?,"For example, a coordinator might receive a buyer clock that lists quality grader as available while ice bin says the work cannot start. In that case, HarborScale keeps the case open until landing record confirms the current state.","For example, a coordinator might receive a buyer clock that lists quality grader as available while ice bin says the work cannot start. In that case, HarborScale keeps the case open until landing record confirms the current state.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,FBV1_0089,FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,9,How should a seafood auction route grading and hold decisions?,"The HarborScale desk is not sufficient when buyer clock is missing from the handoff, even if lot ticket looks complete. A coordinator still needs the missing evidence before the route can be trusted.","The HarborScale desk is not sufficient when buyer clock is missing from the handoff, even if lot ticket looks complete. A coordinator still needs the missing evidence before the route can be trusted.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,FBV1_0090,FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,10,How should a seafood auction route grading and hold decisions?,"In this desk, the lot ticket means the current shared view of crews, holds, and constraints for HarborScale. Staff treat it as the reference object that links ice bin to quality grader.","In this desk, the lot ticket means the current shared view of crews, holds, and constraints for HarborScale. Staff treat it as the reference object that links ice bin to quality grader.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,FBV1_0091,FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,11,How should a seafood auction route grading and hold decisions?,The HarborScale record cannot settle disputes when ice bin and buyer clock describe different versions of the same event. Human review is still required before quality grader is treated as final.,The HarborScale record cannot settle disputes when ice bin and buyer clock describe different versions of the same event. Human review is still required before quality grader is treated as final.,,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,FBV1_0092,FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,12,How should a seafood auction route grading and hold decisions?,The next review should compare lot ticket entries with actual outcomes from landing record. That test would show whether HarborScale is routing hard cases earlier or merely documenting them later.,The next review should compare lot ticket entries with actual outcomes from landing record. That test would show whether HarborScale is routing hard cases earlier or merely documenting them later.,,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,FBV1_0093,FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,13,How should a seafood auction route grading and hold decisions?,"The HarborScale desk is not sufficient when buyer clock is missing from the handoff, even if lot ticket looks complete. A coordinator still needs the missing evidence before the route can be trusted.","The HarborScale desk is not sufficient when buyer clock is missing from the handoff, even if lot ticket looks complete. A coordinator still needs the missing evidence before the route can be trusted.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,FBV1_0094,FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,14,How should a seafood auction route grading and hold decisions?,"HarborScale Seafood Auction Grading is a field-office packet used during ordinary handoffs, not an audit of software or policy. The packet brings together the lot ticket, ice bin, and quality grader so a supervisor can see where the next routing choice begins.","HarborScale Seafood Auction Grading is a field-office packet used during ordinary handoffs, not an audit of software or policy. The packet brings together the lot ticket, ice bin, and quality grader so a supervisor can see where the next routing choice begins.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,FBV1_0095,FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,15,How should a seafood auction route grading and hold decisions?,The HarborScale record cannot settle disputes when ice bin and buyer clock describe different versions of the same event. Human review is still required before quality grader is treated as final.,The HarborScale record cannot settle disputes when ice bin and buyer clock describe different versions of the same event. Human review is still required before quality grader is treated as final.,,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,FBV1_0096,FBV1_DOC_06_seafood_auction_grading,HarborScale Seafood Auction Grading,16,How should a seafood auction route grading and hold decisions?,The next review should compare lot ticket entries with actual outcomes from landing record. That test would show whether HarborScale is routing hard cases earlier or merely documenting them later.,The next review should compare lot ticket entries with actual outcomes from landing record. That test would show whether HarborScale is routing hard cases earlier or merely documenting them later.,,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_07_cemetery_plot_records,PlotLedger Cemetery Record Office,FBV1_0097,FBV1_DOC_07_cemetery_plot_records,PlotLedger Cemetery Record Office,1,How should a cemetery office route plot-record corrections?,"The term marker permit refers to the recorded item that tells the coordinator what can move, wait, or be checked again. It is narrower than the whole PlotLedger file because it only covers the visible queue state.","The term marker permit refers to the recorded item that tells the coordinator what can move, wait, or be checked again. It is narrower than the whole PlotLedger file because it only covers the visible queue state.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_07_cemetery_plot_records,PlotLedger Cemetery Record Office,FBV1_0098,FBV1_DOC_07_cemetery_plot_records,PlotLedger Cemetery Record Office,2,How should a cemetery office route plot-record corrections?,The routing decision is more reliable when burial register and plot map are reviewed together instead of in separate calls. That pairing keeps family deed from being treated as a side note after the main choice is already made.,The routing decision is more reliable when burial register and plot map are reviewed together instead of in separate calls. That pairing keeps family deed from being treated as a side note after the main choice is already made.,,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_07_cemetery_plot_records,PlotLedger Cemetery Record Office,FBV1_0099,FBV1_DOC_07_cemetery_plot_records,PlotLedger Cemetery Record Office,3,How should a cemetery office route plot-record corrections?,"The PlotLedger desk is not sufficient when marker permit is missing from the handoff, even if burial register looks complete. A coordinator still needs the missing evidence before the route can be trusted.","The PlotLedger desk is not sufficient when marker permit is missing from the handoff, even if burial register looks complete. A coordinator still needs the missing evidence before the route can be trusted.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_07_cemetery_plot_records,PlotLedger Cemetery Record Office,FBV1_0100,FBV1_DOC_07_cemetery_plot_records,PlotLedger Cemetery Record Office,4,How should a cemetery office route plot-record corrections?,"In this desk, the burial register means the current shared view of crews, holds, and constraints for PlotLedger. Staff treat it as the reference object that links plot map to family deed.","In this desk, the burial register means the current shared view of crews, holds, and constraints for PlotLedger. Staff treat it as the reference object that links plot map to family deed.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_07_cemetery_plot_records,PlotLedger Cemetery Record Office,FBV1_0101,FBV1_DOC_07_cemetery_plot_records,PlotLedger Cemetery Record Office,5,How should a cemetery office route plot-record corrections?,A sample of completed handoffs showed that PlotLedger made the oldest unresolved cases easier to find. Reviewers reported that plot map gave the clearest evidence when a route was challenged.,A sample of completed handoffs showed that PlotLedger made the oldest unresolved cases easier to find. Reviewers reported that plot map gave the clearest evidence when a route was challenged.,,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_07_cemetery_plot_records,PlotLedger Cemetery Record Office,FBV1_0102,FBV1_DOC_07_cemetery_plot_records,PlotLedger Cemetery Record Office,6,How should a cemetery office route plot-record corrections?,"The coordinator should compare the burial register against the plot map before releasing the next task. If the two records disagree, the item stays with grounds crew until the discrepancy is cleared.","The coordinator should compare the burial register against the plot map before releasing the next task. If the two records disagree, the item stays with grounds crew until the discrepancy is cleared.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_07_cemetery_plot_records,PlotLedger Cemetery Record Office,FBV1_0103,FBV1_DOC_07_cemetery_plot_records,PlotLedger Cemetery Record Office,7,How should a cemetery office route plot-record corrections?,"The source note comes from a local operations desk that tracks burial register, marker permit, and grounds crew during busy shifts. It frames the work area for PlotLedger before any recommendation is made.","The source note comes from a local operations desk that tracks burial register, marker permit, and grounds crew during busy shifts. It frames the work area for PlotLedger before any recommendation is made.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
FBV1_DOC_07_cemetery_plot_records,PlotLedger Cemetery Record Office,FBV1_0104,FBV1_DOC_07_cemetery_plot_records,PlotLedger Cemetery Record Office,8,How should a cemetery office route plot-record corrections?,"For example, a coordinator might receive a marker permit that lists family deed as available while plot map says the work cannot start. In that case, PlotLedger keeps the case open until grounds crew confirms the current state.","For example, a coordinator might receive a marker permit that lists family deed as available while plot map says the work cannot start. In that case, PlotLedger keeps the case open until grounds crew confirms the current state.",,,,,,,,,,,fresh_blind_v1_human_annotation_template,,
