doc_id,title,segment_id,source_doc,source_topic,segment_index,route_question,text,segment_text,role,entities,operative_status,relation,answer_relevance,gold_role,gold_entities,gold_operative_status,gold_relation,gold_answer_relevance,annotation_notes,gold_answer_relevant,answer_relevant
FBV1_DOC_03_vaccine_cold_chain,ColdVault Vaccine Distribution,FBV1_0036,FBV1_DOC_03_vaccine_cold_chain,ColdVault Vaccine Distribution,4,How should a regional pharmacy desk route vaccine cold-chain exceptions?,"In this desk, the temperature logger means the current shared view of crews, holds, and constraints for ColdVault. Staff treat it as the reference object that links freezer pack to clinic tray.","In this desk, the temperature logger means the current shared view of crews, holds, and constraints for ColdVault. Staff treat it as the reference object that links freezer pack to clinic tray.",DEFINE,"[""ColdVault"", ""freezer pack"", ""courier manifest""]",DESCRIPTIVE,defines,RELEVANT,DEFINE,"[""ColdVault"", ""freezer pack"", ""courier manifest""]",DESCRIPTIVE,defines,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
FBV1_DOC_03_vaccine_cold_chain,ColdVault Vaccine Distribution,FBV1_0037,FBV1_DOC_03_vaccine_cold_chain,ColdVault Vaccine Distribution,5,How should a regional pharmacy desk route vaccine cold-chain exceptions?,The ColdVault record cannot settle disputes when freezer pack and courier manifest describe different versions of the same event. Human review is still required before clinic tray is treated as final.,The ColdVault record cannot settle disputes when freezer pack and courier manifest describe different versions of the same event. Human review is still required before clinic tray is treated as final.,LIMITATION,"[""courier manifest"", ""freezer pack"", ""ColdVault""]",NEGATED,limits,RELEVANT,LIMITATION,"[""courier manifest"", ""freezer pack"", ""ColdVault""]",NEGATED,limits,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
FBV1_DOC_03_vaccine_cold_chain,ColdVault Vaccine Distribution,FBV1_0038,FBV1_DOC_03_vaccine_cold_chain,ColdVault Vaccine Distribution,6,How should a regional pharmacy desk route vaccine cold-chain exceptions?,"The temperature logger can lag behind radio updates, so it may overestimate how current the routing picture is. That caveat matters most when quarantine shelf is already working from a printed copy.","The temperature logger can lag behind radio updates, so it may overestimate how current the routing picture is. That caveat matters most when quarantine shelf is already working from a printed copy.",LIMITATION,"[""ColdVault"", ""courier manifest"", ""freezer pack""]",LIMITED,warns_about,RELEVANT,LIMITATION,"[""ColdVault"", ""courier manifest"", ""freezer pack""]",LIMITED,warns_about,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
FBV1_DOC_03_vaccine_cold_chain,ColdVault Vaccine Distribution,FBV1_0039,FBV1_DOC_03_vaccine_cold_chain,ColdVault Vaccine Distribution,7,How should a regional pharmacy desk route vaccine cold-chain exceptions?,A sample of completed handoffs showed that ColdVault made the oldest unresolved cases easier to find. Reviewers reported that freezer pack gave the clearest evidence when a route was challenged.,A sample of completed handoffs showed that ColdVault made the oldest unresolved cases easier to find. Reviewers reported that freezer pack gave the clearest evidence when a route was challenged.,RESULT,"[""ColdVault"", ""temperature logger"", ""courier manifest""]",DESCRIPTIVE,supports_retrieval,RELEVANT,RESULT,"[""ColdVault"", ""temperature logger"", ""courier manifest""]",DESCRIPTIVE,supports_retrieval,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
FBV1_DOC_03_vaccine_cold_chain,ColdVault Vaccine Distribution,FBV1_0040,FBV1_DOC_03_vaccine_cold_chain,ColdVault Vaccine Distribution,8,How should a regional pharmacy desk route vaccine cold-chain exceptions?,"In this desk, the temperature logger means the current shared view of crews, holds, and constraints for ColdVault. Staff treat it as the reference object that links freezer pack to clinic tray.","In this desk, the temperature logger means the current shared view of crews, holds, and constraints for ColdVault. Staff treat it as the reference object that links freezer pack to clinic tray.",DEFINE,"[""clinic tray"", ""freezer pack"", ""ColdVault""]",DESCRIPTIVE,defines,RELEVANT,DEFINE,"[""clinic tray"", ""freezer pack"", ""ColdVault""]",DESCRIPTIVE,defines,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
FBV1_DOC_03_vaccine_cold_chain,ColdVault Vaccine Distribution,FBV1_0041,FBV1_DOC_03_vaccine_cold_chain,ColdVault Vaccine Distribution,9,How should a regional pharmacy desk route vaccine cold-chain exceptions?,A sample of completed handoffs showed that ColdVault made the oldest unresolved cases easier to find. Reviewers reported that freezer pack gave the clearest evidence when a route was challenged.,A sample of completed handoffs showed that ColdVault made the oldest unresolved cases easier to find. Reviewers reported that freezer pack gave the clearest evidence when a route was challenged.,RESULT,"[""ColdVault"", ""clinic tray"", ""freezer pack""]",DESCRIPTIVE,supports_retrieval,RELEVANT,RESULT,"[""ColdVault"", ""clinic tray"", ""freezer pack""]",DESCRIPTIVE,supports_retrieval,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
FBV1_DOC_03_vaccine_cold_chain,ColdVault Vaccine Distribution,FBV1_0042,FBV1_DOC_03_vaccine_cold_chain,ColdVault Vaccine Distribution,10,How should a regional pharmacy desk route vaccine cold-chain exceptions?,The routing decision is more reliable when temperature logger and freezer pack are reviewed together instead of in separate calls. That pairing keeps clinic tray from being treated as a side note after the main choice is already made.,The routing decision is more reliable when temperature logger and freezer pack are reviewed together instead of in separate calls. That pairing keeps clinic tray from being treated as a side note after the main choice is already made.,CLAIM,"[""temperature logger"", ""quarantine shelf"", ""ColdVault""]",ACTIVE,asserts,RELEVANT,CLAIM,"[""temperature logger"", ""quarantine shelf"", ""ColdVault""]",ACTIVE,asserts,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
FBV1_DOC_03_vaccine_cold_chain,ColdVault Vaccine Distribution,FBV1_0043,FBV1_DOC_03_vaccine_cold_chain,ColdVault Vaccine Distribution,11,How should a regional pharmacy desk route vaccine cold-chain exceptions?,"Operators first sort the courier manifest by urgency, then attach the matching clinic tray entry to each open case. The final pass sends exceptions back to the supervisor queue rather than closing them silently.","Operators first sort the courier manifest by urgency, then attach the matching clinic tray entry to each open case. The final pass sends exceptions back to the supervisor queue rather than closing them silently.",METHOD,"[""ColdVault"", ""freezer pack"", ""courier manifest""]",ACTIVE,maps_to,RELEVANT,METHOD,"[""ColdVault"", ""freezer pack"", ""courier manifest""]",ACTIVE,maps_to,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
FBV1_DOC_03_vaccine_cold_chain,ColdVault Vaccine Distribution,FBV1_0044,FBV1_DOC_03_vaccine_cold_chain,ColdVault Vaccine Distribution,12,How should a regional pharmacy desk route vaccine cold-chain exceptions?,The routing decision is more reliable when temperature logger and freezer pack are reviewed together instead of in separate calls. That pairing keeps clinic tray from being treated as a side note after the main choice is already made.,The routing decision is more reliable when temperature logger and freezer pack are reviewed together instead of in separate calls. That pairing keeps clinic tray from being treated as a side note after the main choice is already made.,CLAIM,"[""ColdVault"", ""quarantine shelf"", ""freezer pack""]",ACTIVE,asserts,RELEVANT,CLAIM,"[""ColdVault"", ""quarantine shelf"", ""freezer pack""]",ACTIVE,asserts,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
FBV1_DOC_03_vaccine_cold_chain,ColdVault Vaccine Distribution,FBV1_0045,FBV1_DOC_03_vaccine_cold_chain,ColdVault Vaccine Distribution,13,How should a regional pharmacy desk route vaccine cold-chain exceptions?,One routine case has temperature logger showing a normal queue while clinic tray carries a late change from the field. The desk uses that case to demonstrate why courier manifest is checked before closure.,One routine case has temperature logger showing a normal queue while clinic tray carries a late change from the field. The desk uses that case to demonstrate why courier manifest is checked before closure.,EXAMPLE,"[""ColdVault"", ""temperature logger"", ""quarantine shelf""]",DESCRIPTIVE,gives_example,RELEVANT,EXAMPLE,"[""ColdVault"", ""temperature logger"", ""quarantine shelf""]",DESCRIPTIVE,gives_example,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
FBV1_DOC_03_vaccine_cold_chain,ColdVault Vaccine Distribution,FBV1_0046,FBV1_DOC_03_vaccine_cold_chain,ColdVault Vaccine Distribution,14,How should a regional pharmacy desk route vaccine cold-chain exceptions?,"ColdVault Vaccine Distribution is a field-office packet used during ordinary handoffs, not an audit of software or policy. The packet brings together the temperature logger, freezer pack, and clinic tray so a supervisor can see where the next routing choice begins.","ColdVault Vaccine Distribution is a field-office packet used during ordinary handoffs, not an audit of software or policy. The packet brings together the temperature logger, freezer pack, and clinic tray so a supervisor can see where the next routing choice begins.",BACKGROUND,"[""quarantine shelf"", ""temperature logger"", ""ColdVault""]",DESCRIPTIVE,sets_context,NOT_RELEVANT,BACKGROUND,"[""quarantine shelf"", ""temperature logger"", ""ColdVault""]",DESCRIPTIVE,sets_context,NOT_RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,NO,NOT_RELEVANT
FBV1_DOC_03_vaccine_cold_chain,ColdVault Vaccine Distribution,FBV1_0047,FBV1_DOC_03_vaccine_cold_chain,ColdVault Vaccine Distribution,15,How should a regional pharmacy desk route vaccine cold-chain exceptions?,"The source note comes from a local operations desk that tracks temperature logger, courier manifest, and quarantine shelf during busy shifts. It frames the work area for ColdVault before any recommendation is made.","The source note comes from a local operations desk that tracks temperature logger, courier manifest, and quarantine shelf during busy shifts. It frames the work area for ColdVault before any recommendation is made.",BACKGROUND,"[""ColdVault"", ""freezer pack"", ""temperature logger""]",DESCRIPTIVE,sets_context,PARTIAL,BACKGROUND,"[""ColdVault"", ""freezer pack"", ""temperature logger""]",DESCRIPTIVE,sets_context,PARTIAL,fresh_blind_v1_gold_by_construction_seed_20260622,MAYBE,PARTIAL
FBV1_DOC_03_vaccine_cold_chain,ColdVault Vaccine Distribution,FBV1_0048,FBV1_DOC_03_vaccine_cold_chain,ColdVault Vaccine Distribution,16,How should a regional pharmacy desk route vaccine cold-chain exceptions?,The next review should compare temperature logger entries with actual outcomes from quarantine shelf. That test would show whether ColdVault is routing hard cases earlier or merely documenting them later.,The next review should compare temperature logger entries with actual outcomes from quarantine shelf. That test would show whether ColdVault is routing hard cases earlier or merely documenting them later.,NEXT_STEP,"[""quarantine shelf"", ""ColdVault"", ""temperature logger""]",ACTIVE,proposes_next_test,RELEVANT,NEXT_STEP,"[""quarantine shelf"", ""ColdVault"", ""temperature logger""]",ACTIVE,proposes_next_test,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,FBV1_0049,FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,1,How should a winter service team route salting and plowing work?,"The term depot loader refers to the recorded item that tells the coordinator what can move, wait, or be checked again. It is narrower than the whole PlowGrid file because it only covers the visible queue state.","The term depot loader refers to the recorded item that tells the coordinator what can move, wait, or be checked again. It is narrower than the whole PlowGrid file because it only covers the visible queue state.",DEFINE,"[""PlowGrid"", ""depot loader"", ""priority corridor""]",DESCRIPTIVE,defines,RELEVANT,DEFINE,"[""PlowGrid"", ""depot loader"", ""priority corridor""]",DESCRIPTIVE,defines,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,FBV1_0050,FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,2,How should a winter service team route salting and plowing work?,"During the trial week, teams found that pairing salt spreader with depot loader reduced repeated phone calls at the desk. The review also showed that bridge deck sensor was the field most often used for retrieval.","During the trial week, teams found that pairing salt spreader with depot loader reduced repeated phone calls at the desk. The review also showed that bridge deck sensor was the field most often used for retrieval.",RESULT,"[""salt spreader"", ""bridge deck sensor"", ""PlowGrid""]",DESCRIPTIVE,reports_usefulness,RELEVANT,RESULT,"[""salt spreader"", ""bridge deck sensor"", ""PlowGrid""]",DESCRIPTIVE,reports_usefulness,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,FBV1_0051,FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,3,How should a winter service team route salting and plowing work?,A follow-up sample should hold out cases where priority corridor arrives after the first desk decision. The team can then measure whether depot loader changes the route or only confirms it.,A follow-up sample should hold out cases where priority corridor arrives after the first desk decision. The team can then measure whether depot loader changes the route or only confirms it.,NEXT_STEP,"[""PlowGrid"", ""bridge deck sensor"", ""depot loader""]",ACTIVE,proposes_next_test,RELEVANT,NEXT_STEP,"[""PlowGrid"", ""bridge deck sensor"", ""depot loader""]",ACTIVE,proposes_next_test,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,FBV1_0052,FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,4,How should a winter service team route salting and plowing work?,The next review should compare salt spreader entries with actual outcomes from shift foreman. That test would show whether PlowGrid is routing hard cases earlier or merely documenting them later.,The next review should compare salt spreader entries with actual outcomes from shift foreman. That test would show whether PlowGrid is routing hard cases earlier or merely documenting them later.,NEXT_STEP,"[""priority corridor"", ""PlowGrid"", ""bridge deck sensor""]",ACTIVE,proposes_next_test,RELEVANT,NEXT_STEP,"[""priority corridor"", ""PlowGrid"", ""bridge deck sensor""]",ACTIVE,proposes_next_test,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,FBV1_0053,FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,5,How should a winter service team route salting and plowing work?,"The source note comes from a local operations desk that tracks salt spreader, depot loader, and shift foreman during busy shifts. It frames the work area for PlowGrid before any recommendation is made.","The source note comes from a local operations desk that tracks salt spreader, depot loader, and shift foreman during busy shifts. It frames the work area for PlowGrid before any recommendation is made.",BACKGROUND,"[""PlowGrid"", ""salt spreader"", ""bridge deck sensor""]",DESCRIPTIVE,sets_context,PARTIAL,BACKGROUND,"[""PlowGrid"", ""salt spreader"", ""bridge deck sensor""]",DESCRIPTIVE,sets_context,PARTIAL,fresh_blind_v1_gold_by_construction_seed_20260622,MAYBE,PARTIAL
FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,FBV1_0054,FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,6,How should a winter service team route salting and plowing work?,"The salt spreader can lag behind radio updates, so it may overestimate how current the routing picture is. That caveat matters most when shift foreman is already working from a printed copy.","The salt spreader can lag behind radio updates, so it may overestimate how current the routing picture is. That caveat matters most when shift foreman is already working from a printed copy.",LIMITATION,"[""PlowGrid"", ""depot loader"", ""priority corridor""]",LIMITED,warns_about,RELEVANT,LIMITATION,"[""PlowGrid"", ""depot loader"", ""priority corridor""]",LIMITED,warns_about,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,FBV1_0055,FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,7,How should a winter service team route salting and plowing work?,"Operators first sort the depot loader by urgency, then attach the matching bridge deck sensor entry to each open case. The final pass sends exceptions back to the supervisor queue rather than closing them silently.","Operators first sort the depot loader by urgency, then attach the matching bridge deck sensor entry to each open case. The final pass sends exceptions back to the supervisor queue rather than closing them silently.",METHOD,"[""salt spreader"", ""PlowGrid"", ""priority corridor""]",ACTIVE,requires,RELEVANT,METHOD,"[""salt spreader"", ""PlowGrid"", ""priority corridor""]",ACTIVE,requires,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,FBV1_0056,FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,8,How should a winter service team route salting and plowing work?,"For example, a coordinator might receive a depot loader that lists bridge deck sensor as available while priority corridor says the work cannot start. In that case, PlowGrid keeps the case open until shift foreman confirms the current state.","For example, a coordinator might receive a depot loader that lists bridge deck sensor as available while priority corridor says the work cannot start. In that case, PlowGrid keeps the case open until shift foreman confirms the current state.",EXAMPLE,"[""PlowGrid"", ""priority corridor"", ""salt spreader""]",DESCRIPTIVE,gives_example,RELEVANT,EXAMPLE,"[""PlowGrid"", ""priority corridor"", ""salt spreader""]",DESCRIPTIVE,gives_example,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,FBV1_0057,FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,9,How should a winter service team route salting and plowing work?,"The PlowGrid desk is not sufficient when depot loader is missing from the handoff, even if salt spreader looks complete. A coordinator still needs the missing evidence before the route can be trusted.","The PlowGrid desk is not sufficient when depot loader is missing from the handoff, even if salt spreader looks complete. A coordinator still needs the missing evidence before the route can be trusted.",CLAIM,"[""PlowGrid"", ""bridge deck sensor"", ""priority corridor""]",NEGATED,asserts,RELEVANT,CLAIM,"[""PlowGrid"", ""bridge deck sensor"", ""priority corridor""]",NEGATED,asserts,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,FBV1_0058,FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,10,How should a winter service team route salting and plowing work?,The routing decision is more reliable when salt spreader and priority corridor are reviewed together instead of in separate calls. That pairing keeps bridge deck sensor from being treated as a side note after the main choice is already made.,The routing decision is more reliable when salt spreader and priority corridor are reviewed together instead of in separate calls. That pairing keeps bridge deck sensor from being treated as a side note after the main choice is already made.,CLAIM,"[""PlowGrid"", ""shift foreman"", ""salt spreader""]",ACTIVE,asserts,RELEVANT,CLAIM,"[""PlowGrid"", ""shift foreman"", ""salt spreader""]",ACTIVE,asserts,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,FBV1_0059,FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,11,How should a winter service team route salting and plowing work?,"Operators first sort the depot loader by urgency, then attach the matching bridge deck sensor entry to each open case. The final pass sends exceptions back to the supervisor queue rather than closing them silently.","Operators first sort the depot loader by urgency, then attach the matching bridge deck sensor entry to each open case. The final pass sends exceptions back to the supervisor queue rather than closing them silently.",METHOD,"[""PlowGrid"", ""depot loader"", ""bridge deck sensor""]",ACTIVE,maps_to,RELEVANT,METHOD,"[""PlowGrid"", ""depot loader"", ""bridge deck sensor""]",ACTIVE,maps_to,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,FBV1_0060,FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,12,How should a winter service team route salting and plowing work?,"For example, a coordinator might receive a depot loader that lists bridge deck sensor as available while priority corridor says the work cannot start. In that case, PlowGrid keeps the case open until shift foreman confirms the current state.","For example, a coordinator might receive a depot loader that lists bridge deck sensor as available while priority corridor says the work cannot start. In that case, PlowGrid keeps the case open until shift foreman confirms the current state.",EXAMPLE,"[""shift foreman"", ""salt spreader"", ""PlowGrid""]",DESCRIPTIVE,gives_example,RELEVANT,EXAMPLE,"[""shift foreman"", ""salt spreader"", ""PlowGrid""]",DESCRIPTIVE,gives_example,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,FBV1_0061,FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,13,How should a winter service team route salting and plowing work?,"The source note comes from a local operations desk that tracks salt spreader, depot loader, and shift foreman during busy shifts. It frames the work area for PlowGrid before any recommendation is made.","The source note comes from a local operations desk that tracks salt spreader, depot loader, and shift foreman during busy shifts. It frames the work area for PlowGrid before any recommendation is made.",BACKGROUND,"[""PlowGrid"", ""salt spreader"", ""bridge deck sensor""]",DESCRIPTIVE,sets_context,PARTIAL,BACKGROUND,"[""PlowGrid"", ""salt spreader"", ""bridge deck sensor""]",DESCRIPTIVE,sets_context,PARTIAL,fresh_blind_v1_gold_by_construction_seed_20260622,MAYBE,PARTIAL
FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,FBV1_0062,FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,14,How should a winter service team route salting and plowing work?,"During the trial week, teams found that pairing salt spreader with depot loader reduced repeated phone calls at the desk. The review also showed that bridge deck sensor was the field most often used for retrieval.","During the trial week, teams found that pairing salt spreader with depot loader reduced repeated phone calls at the desk. The review also showed that bridge deck sensor was the field most often used for retrieval.",RESULT,"[""PlowGrid"", ""salt spreader"", ""bridge deck sensor""]",DESCRIPTIVE,reports_usefulness,RELEVANT,RESULT,"[""PlowGrid"", ""salt spreader"", ""bridge deck sensor""]",DESCRIPTIVE,reports_usefulness,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,FBV1_0063,FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,15,How should a winter service team route salting and plowing work?,"The term depot loader refers to the recorded item that tells the coordinator what can move, wait, or be checked again. It is narrower than the whole PlowGrid file because it only covers the visible queue state.","The term depot loader refers to the recorded item that tells the coordinator what can move, wait, or be checked again. It is narrower than the whole PlowGrid file because it only covers the visible queue state.",DEFINE,"[""PlowGrid"", ""shift foreman"", ""bridge deck sensor""]",DESCRIPTIVE,defines,RELEVANT,DEFINE,"[""PlowGrid"", ""shift foreman"", ""bridge deck sensor""]",DESCRIPTIVE,defines,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,FBV1_0064,FBV1_DOC_04_snow_route_salt,PlowGrid Snow Route Salting,16,How should a winter service team route salting and plowing work?,"The salt spreader can lag behind radio updates, so it may overestimate how current the routing picture is. That caveat matters most when shift foreman is already working from a printed copy.","The salt spreader can lag behind radio updates, so it may overestimate how current the routing picture is. That caveat matters most when shift foreman is already working from a printed copy.",LIMITATION,"[""depot loader"", ""shift foreman"", ""PlowGrid""]",LIMITED,warns_about,RELEVANT,LIMITATION,"[""depot loader"", ""shift foreman"", ""PlowGrid""]",LIMITED,warns_about,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,FBV1_0065,FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,1,How should a theater operations desk route stage changeover tasks?,One routine case has lighting plot showing a normal queue while prop table carries a late change from the field. The desk uses that case to demonstrate why wardrobe rack is checked before closure.,One routine case has lighting plot showing a normal queue while prop table carries a late change from the field. The desk uses that case to demonstrate why wardrobe rack is checked before closure.,EXAMPLE,"[""StageTurn"", ""lighting plot"", ""wardrobe rack""]",DESCRIPTIVE,gives_example,RELEVANT,EXAMPLE,"[""StageTurn"", ""lighting plot"", ""wardrobe rack""]",DESCRIPTIVE,gives_example,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,FBV1_0066,FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,2,How should a theater operations desk route stage changeover tasks?,The next review should compare lighting plot entries with actual outcomes from stage manager. That test would show whether StageTurn is routing hard cases earlier or merely documenting them later.,The next review should compare lighting plot entries with actual outcomes from stage manager. That test would show whether StageTurn is routing hard cases earlier or merely documenting them later.,NEXT_STEP,"[""StageTurn"", ""lighting plot"", ""wardrobe rack""]",ACTIVE,proposes_next_test,RELEVANT,NEXT_STEP,"[""StageTurn"", ""lighting plot"", ""wardrobe rack""]",ACTIVE,proposes_next_test,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,FBV1_0067,FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,3,How should a theater operations desk route stage changeover tasks?,"The source note comes from a local operations desk that tracks lighting plot, wardrobe rack, and stage manager during busy shifts. It frames the work area for StageTurn before any recommendation is made.","The source note comes from a local operations desk that tracks lighting plot, wardrobe rack, and stage manager during busy shifts. It frames the work area for StageTurn before any recommendation is made.",BACKGROUND,"[""StageTurn"", ""prop table"", ""fly rail cue""]",DESCRIPTIVE,sets_context,PARTIAL,BACKGROUND,"[""StageTurn"", ""prop table"", ""fly rail cue""]",DESCRIPTIVE,sets_context,PARTIAL,fresh_blind_v1_gold_by_construction_seed_20260622,MAYBE,PARTIAL
FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,FBV1_0068,FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,4,How should a theater operations desk route stage changeover tasks?,"During the trial week, teams found that pairing lighting plot with wardrobe rack reduced repeated phone calls at the desk. The review also showed that prop table was the field most often used for retrieval.","During the trial week, teams found that pairing lighting plot with wardrobe rack reduced repeated phone calls at the desk. The review also showed that prop table was the field most often used for retrieval.",RESULT,"[""StageTurn"", ""prop table"", ""lighting plot""]",DESCRIPTIVE,reports_usefulness,RELEVANT,RESULT,"[""StageTurn"", ""prop table"", ""lighting plot""]",DESCRIPTIVE,reports_usefulness,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,FBV1_0069,FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,5,How should a theater operations desk route stage changeover tasks?,The StageTurn record cannot settle disputes when fly rail cue and wardrobe rack describe different versions of the same event. Human review is still required before prop table is treated as final.,The StageTurn record cannot settle disputes when fly rail cue and wardrobe rack describe different versions of the same event. Human review is still required before prop table is treated as final.,LIMITATION,"[""StageTurn"", ""stage manager"", ""fly rail cue""]",NEGATED,limits,RELEVANT,LIMITATION,"[""StageTurn"", ""stage manager"", ""fly rail cue""]",NEGATED,limits,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,FBV1_0070,FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,6,How should a theater operations desk route stage changeover tasks?,The next review should compare lighting plot entries with actual outcomes from stage manager. That test would show whether StageTurn is routing hard cases earlier or merely documenting them later.,The next review should compare lighting plot entries with actual outcomes from stage manager. That test would show whether StageTurn is routing hard cases earlier or merely documenting them later.,NEXT_STEP,"[""StageTurn"", ""stage manager"", ""prop table""]",ACTIVE,proposes_next_test,RELEVANT,NEXT_STEP,"[""StageTurn"", ""stage manager"", ""prop table""]",ACTIVE,proposes_next_test,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,FBV1_0071,FBV1_DOC_05_theater_stage_changeovers,StageTurn Theater Changeover Desk,7,How should a theater operations desk route stage changeover tasks?,"Operators first sort the wardrobe rack by urgency, then attach the matching prop table entry to each open case. The final pass sends exceptions back to the supervisor queue rather than closing them silently.","Operators first sort the wardrobe rack by urgency, then attach the matching prop table entry to each open case. The final pass sends exceptions back to the supervisor queue rather than closing them silently.",METHOD,"[""wardrobe rack"", ""StageTurn"", ""lighting plot""]",ACTIVE,requires,RELEVANT,METHOD,"[""wardrobe rack"", ""StageTurn"", ""lighting plot""]",ACTIVE,requires,RELEVANT,fresh_blind_v1_gold_by_construction_seed_20260622,YES,RELEVANT
